#time (0.01s)	#simulation arm angle(deg)	#experiment arm angle(deg)
0,100.404,100.404
0.01,100.512,100.5
0.02,100.872,100.476
0.03,101.328,100.524
0.04,101.88,100.596
0.05,102.432,100.764
0.06,102.96,100.98
0.07,103.464,101.148
0.08,103.872,101.148
0.09,104.184,101.316
0.1,104.424,101.484
0.11,104.52,101.58
0.12,104.52,101.652
0.13,104.4,101.652
0.14,104.184,101.652
0.15,103.872,101.532
0.16,103.488,101.364
0.17,102.984,101.124
0.18,102.408,100.836
0.19,101.736,100.452
0.2,100.992,99.996
0.21,100.152,99.468
0.22,99.264,98.868
0.23,98.304,98.148
0.24,97.296,97.38
0.25,96.24,96.516
0.26,95.136,95.58
0.27,94.008,94.548
0.28,92.832,93.444
0.29,91.656,92.244
0.3,90.456,90.972
0.31,89.232,89.652
0.32,88.008,88.236
0.33,86.76,86.796
0.34,85.488,85.284
0.35,84.24,83.748
0.36,82.992,82.164
0.37,81.744,80.748
0.38,80.496,79.188
0.39,79.224,77.484
0.4,78,75.78
0.41,76.752,74.364
0.42,75.504,72.828
0.43,74.256,71.268
0.44,73.032,69.756
0.45,71.784,68.244
0.46,70.56,66.78
0.47,69.336,65.364
0.48,68.112,63.972
0.49,66.912,62.652
0.5,65.712,61.404
0.51,64.536,60.204
0.52,63.36,59.1
0.53,62.208,58.044
0.54,61.056,57.036
0.55,59.952,56.1
0.56,58.848,55.236
0.57,57.744,54.42
0.58,56.688,53.652
0.59,55.608,52.884
0.6,54.552,52.236
0.61,53.52,51.612
0.62,52.536,51.012
0.63,51.552,50.46
0.64,50.592,49.956
0.65,49.656,49.5
0.66,48.768,49.068
0.67,47.88,48.684
0.68,47.016,48.3
0.69,46.152,47.964
0.7,45.312,47.436
0.71,44.496,47.028
0.72,43.656,46.644
0.73,42.84,46.404
0.74,42.048,46.14
0.75,41.256,45.78
0.76,40.464,45.228
0.77,39.672,44.748
0.78,38.88,44.364
0.79,38.112,43.98
0.8,37.344,43.692
