#time (0.01s)	#simulation arm angle(deg)	#experiment arm angle(deg)
0,99.768,67.128
0.01,99.864,65.808
0.02,100.176,64.584
0.03,100.584,63.432
0.04,101.064,62.352
0.05,101.544,61.368
0.06,102,60.432
0.07,102.384,59.568
0.08,102.72,58.776
0.09,102.96,58.056
0.1,103.104,57.408
0.11,103.128,56.832
0.12,103.08,56.328
0.13,102.936,55.872
0.14,102.672,55.464
0.15,102.336,55.128
0.16,101.904,54.864
0.17,101.376,54.624
0.18,100.776,54.432
0.19,100.056,54.264
0.2,99.264,54.12
0.21,98.4,54
0.22,97.488,53.88
0.23,96.528,53.736
0.24,95.496,53.64
0.25,94.416,53.496
0.26,93.312,53.184
0.27,92.16,52.992
0.28,91.008,52.896
0.29,89.808,52.704
0.3,88.584,52.392
0.31,87.36,52.128
0.32,86.112,51.84
0.33,84.864,51.528
0.34,83.616,51.168
0.35,82.368,50.76
0.36,81.12,50.352
0.37,79.872,49.896
0.38,78.624,49.392
0.39,77.376,48.864
0.4,76.128,48.288
0.41,74.88,47.688
0.42,73.632,47.064
0.43,72.408,46.368
0.44,71.184,45.672
0.45,69.96,44.928
0.46,68.736,44.16
0.47,67.536,43.392
0.48,66.336,42.6
0.49,65.16,42.048
0.5,63.984,41.28
0.51,62.832,40.44
0.52,61.68,39.528
0.53,60.528,38.784
0.54,59.424,38.256
0.55,58.32,37.536
0.56,57.264,36.792
0.57,56.208,36.096
0.58,55.176,35.4
0.59,54.144,34.728
0.6,53.136,34.056
0.61,52.152,33.408
0.62,51.168,32.76
0.63,50.208,32.16
0.64,49.272,31.56
0.65,48.36,30.984
0.66,47.448,30.432
0.67,46.56,29.928
0.68,45.72,29.448
0.69,44.88,28.968
0.7,44.04,28.536
0.71,43.248,28.104
0.72,42.432,27.744
0.73,41.64,27.384
0.74,40.848,27.048
0.75,40.08,26.736
0.76,39.312,26.448
0.77,38.568,26.184
0.78,37.824,25.92
0.79,37.08,25.656
0.8,36.36,25.416
0.81,35.664,25.2
0.82,34.944,24.984
0.83,34.248,24.792
0.84,33.552,24.624
0.85,32.88,24.48
0.86,32.184,24.336
0.87,31.512,24.216
0.88,30.816,24.096
0.89,30.144,23.976
0.9,29.448,23.904
0.91,28.776,23.808
0.92,28.128,23.712
0.93,27.456,23.64
0.94,26.832,23.424
0.95,26.184,23.208
0.96,25.584,23.16
0.97,24.984,23.112
0.98,24.432,23.112
0.99,23.88,22.824
1,23.328,22.632
1.01,22.824,22.512
1.02,22.32,22.512
1.03,21.84,22.512
1.04,21.384,22.392
1.05,20.928,22.272
1.06,20.472,21.984
1.07,20.04,21.792
1.08,19.608,21.672
1.09,19.176,21.576
1.1,18.768,21.576
1.11,18.36,21.432
1.12,17.952,21.264
1.13,17.544,20.904
1.14,17.16,20.712
1.15,16.776,20.496
1.16,16.392,20.304
1.17,16.008,20.064
1.18,15.624,19.848
1.19,15.264,19.608
1.2,14.88,19.368
1.21,14.496,19.104
1.22,14.136,18.96
1.23,13.752,18.864
1.24,13.368,18.312
1.25,12.984,18.048
1.26,12.624,17.856
1.27,12.264,17.664
1.28,11.904,17.136
1.29,11.592,16.776
1.3,11.256,16.392
1.31,10.968,16.008
1.32,10.656,15.84
1.33,10.368,15.576
1.34,10.104,15.24
1.35,9.864,14.952
1.36,9.624,14.688
1.37,9.384,14.424
1.38,9.168,14.208
1.39,8.952,13.968
1.4,8.736,13.752
1.41,8.52,13.536
1.42,8.328,13.32
1.43,8.112,13.128
1.44,7.92,12.912
1.45,7.728,12.72
1.46,7.512,12.528
1.47,7.32,12.336
1.48,7.128,12.144
1.49,6.936,11.952
1.5,6.744,11.784
1.51,6.552,11.616
1.52,6.36,11.448
1.53,6.144,11.28
1.54,5.928,11.136
1.55,5.736,10.992
1.56,5.496,10.848
1.57,5.304,10.464
1.58,5.088,10.272
1.59,4.872,10.392
1.6,4.68,10.248
1.61,4.488,10.128
1.62,4.32,10.056
1.63,4.128,9.984
1.64,3.96,9.936
1.65,3.792,9.864
1.66,3.648,9.84
1.67,3.528,9.792
1.68,3.408,9.768
1.69,3.312,9.768
1.7,3.216,9.744
1.71,3.144,9.744
1.72,3.072,9.744
1.73,3,9.744
1.74,2.928,9.72
1.75,2.856,9.552
1.76,2.76,9.48
1.77,2.688,9.528
1.78,2.616,9.72
1.79,2.52,9.624
1.8,2.448,9.72
1.81,2.376,9.792
1.82,2.304,9.84
1.83,2.232,9.84
1.84,2.136,9.984
1.85,2.04,10.08
1.86,1.944,10.176
1.87,1.848,10.32
1.88,1.752,10.44
1.89,1.632,10.584
1.9,1.512,10.704
1.91,1.392,10.848
1.92,1.272,11.016
1.93,1.152,11.16
1.94,1.032,11.352
1.95,0.912,11.544
1.96,0.792,11.76
1.97,0.672,11.976
1.98,0.576,12.216
1.99,0.48,12.48
2,0.408,12.744
2.01,0.336,13.032
2.02,0.264,13.344
2.03,0.192,13.608
2.04,0.12,13.68
2.05,0.072,13.944
2.06,0.048,14.472
2.07,0.024,14.736
2.08,0,15.048
2.09,0,15.24
2.1,-0.024,15.384
2.11,-0.048,15.696
2.12,-0.072,16.176
2.13,-0.072,16.464
2.14,-0.096,16.512
2.15,-0.12,16.728
2.16,-0.144,16.944
2.17,-0.168,17.112
2.18,-0.192,17.256
2.19,-0.216,17.352
2.2,-0.264,17.448
2.21,-0.288,17.52
2.22,-0.312,17.568
2.23,-0.36,17.616
2.24,-0.408,17.64
2.25,-0.432,17.64
2.26,-0.48,17.616
2.27,-0.552,17.592
2.28,-0.6,17.568
2.29,-0.648,17.496
2.3,-0.72,17.448
2.31,-0.792,17.376
2.32,-0.864,17.304
2.33,-0.936,17.208
2.34,-1.008,17.088
2.35,-1.104,16.968
2.36,-1.176,16.8
2.37,-1.248,16.632
2.38,-1.296,16.44
2.39,-1.368,16.248
2.4,-1.416,16.032
2.41,-1.464,15.792
2.42,-1.512,15.552
2.43,-1.536,15.288
2.44,-1.536,15.024
2.45,-1.536,14.712
2.46,-1.536,14.4
2.47,-1.512,14.064
2.48,-1.512,13.704
2.49,-1.488,13.296
2.5,-1.488,12.888
2.51,-1.464,12.456
2.52,-1.44,12.024
2.53,-1.44,11.712
2.54,-1.416,11.424
2.55,-1.392,10.992
2.56,-1.392,10.584
2.57,-1.368,10.176
2.58,-1.368,9.792
2.59,-1.368,9.408
2.6,-1.368,9.048
2.61,-1.368,8.712
2.62,-1.392,8.376
2.63,-1.416,8.088
2.64,-1.44,7.8
2.65,-1.464,7.56
2.66,-1.488,7.344
2.67,-1.536,7.152
2.68,-1.56,6.984
2.69,-1.584,6.84
2.7,-1.608,6.744
2.71,-1.632,6.648
2.72,-1.632,6.576
2.73,-1.656,6.552
2.74,-1.68,6.528
2.75,-1.68,6.504
2.76,-1.68,6.504
2.77,-1.68,6.504
2.78,-1.656,6.528
2.79,-1.656,6.552
2.8,-1.632,6.576
2.81,-1.608,6.6
2.82,-1.584,6.648
2.83,-1.536,6.696
2.84,-1.512,6.72
2.85,-1.464,6.72
2.86,-1.44,6.864
2.87,-1.392,6.936
2.88,-1.344,7.032
2.89,-1.32,7.128
2.9,-1.296,7.248
2.91,-1.248,7.392
2.92,-1.224,7.536
2.93,-1.2,7.704
2.94,-1.176,7.896
2.95,-1.152,8.112
2.96,-1.152,8.352
2.97,-1.128,8.592
2.98,-1.128,8.856
2.99,-1.128,9.144
3,-1.104,9.36
3.01,-1.104,9.456
3.02,-1.104,9.696
3.03,-1.104,10.224
3.04,-1.104,10.512
3.05,-1.08,10.656
3.06,-1.08,10.824
3.07,-1.056,11.088
3.08,-1.032,11.352
3.09,-1.008,11.568
3.1,-0.96,11.784
3.11,-0.912,12
3.12,-0.864,12.216
3.13,-0.816,12.384
3.14,-0.768,12.552
3.15,-0.696,12.696
3.16,-0.624,12.84
3.17,-0.552,12.96
3.18,-0.48,13.08
3.19,-0.408,13.248
3.2,-0.336,13.536
3.21,-0.264,13.416
3.22,-0.192,13.488
3.23,-0.12,13.656
3.24,-0.072,13.728
3.25,0,13.728
3.26,0,13.704
3.27,0.048,13.728
3.28,0.072,13.752
3.29,0.072,13.752
3.3,0.096,13.752
3.31,0.096,13.752
3.32,0.096,13.728
3.33,0.096,13.704
3.34,0.096,13.68
3.35,0.096,13.656
3.36,0.096,13.704
3.37,0.12,13.632
3.38,0.12,13.488
3.39,0.12,13.416
3.4,0.12,13.296
3.41,0.144,13.176
3.42,0.144,13.056
3.43,0.168,12.912
3.44,0.192,12.768
3.45,0.24,12.624
3.46,0.264,12.456
3.47,0.312,12.288
3.48,0.36,12.12
3.49,0.408,11.928
3.5,0.456,11.736
3.51,0.504,11.52
3.52,0.552,11.28
3.53,0.624,11.04
3.54,0.672,10.776
3.55,0.72,10.488
3.56,0.768,10.176
3.57,0.792,9.84
3.58,0.84,9.504
3.59,0.864,9.144
3.6,0.912,8.784
3.61,0.936,8.424
3.62,0.96,8.064
3.63,0.984,7.68
3.64,1.008,7.512
3.65,1.008,7.224
3.66,1.032,6.744
3.67,1.056,6.336
3.68,1.056,6.24
3.69,1.056,5.976
3.7,1.08,5.688
3.71,1.08,5.472
3.72,1.104,5.232
3.73,1.104,5.016
3.74,1.104,4.848
3.75,1.128,4.656
3.76,1.152,4.512
3.77,1.176,4.344
3.78,1.176,4.224
