time stamp,pendulum,angle
541,1,3826
542,0,3821
543,1,3816
544,0,3810
545,0,3806
546,0,3801
547,0,3796
548,0,3792
549,0,3787
550,0,3783
551,1,3779
552,1,3775
553,1,3771
554,0,3767
555,0,3757
556,0,3749
557,1,3754
558,0,3746
559,1,3744
560,0,3739
561,1,3735
562,1,3731
563,0,3727
564,0,3724
565,0,3721
566,1,3718
567,0,3714
568,0,3709
569,1,3704
570,1,3698
571,0,3696
572,0,3700
573,0,3698
574,0,3697
575,0,3695
576,0,3694
577,0,3693
578,1,3692
579,0,3690
580,1,3691
581,1,3686
582,0,3681
583,0,3688
584,0,3689
585,0,3689
586,0,3689
587,0,3690
588,0,3691
589,0,3688
590,0,3689
591,1,3695
592,0,3692
593,0,3691
594,0,3701
595,1,3704
596,0,3698
597,0,3700
598,0,3713
599,0,3718
600,0,3722
601,1,3727
602,0,3725
603,0,3728
604,0,3741
605,1,3749
606,0,3749
607,0,3751
608,0,3761
609,0,3774
610,1,3782
611,0,3784
612,0,3788
613,0,3798
614,0,3811
615,0,3814
616,0,3818
617,1,3825
618,0,3831
619,1,3839
620,0,3843
621,1,3856
622,1,3853
623,1,3860
624,0,3864
625,0,3878
626,1,3885
627,1,3885
628,0,3890
629,0,3904
630,0,3912
631,0,3920
632,0,3928
633,0,3936
634,0,3943
635,0,3949
636,1,3949
637,0,3956
638,1,3972
639,0,3969
640,1,3975
641,1,3979
642,0,3984
643,1,3991
644,1,3994
645,1,3996
646,0,4000
647,0,4007
648,0,4016
649,0,4019
650,0,4024
651,0,4028
652,1,4026
653,0,4029
654,0,4031
655,1,4035
656,0,4038
657,0,4041
658,0,4043
659,0,4044
660,0,4045
661,0,4045
662,0,4045
663,0,4044
664,0,4043
665,0,4041
666,0,4039
667,0,4043
668,1,4045
669,0,4043
670,0,4034
671,0,4029
672,1,4025
673,0,4029
674,0,4027
675,0,4017
676,0,4008
677,0,4002
678,0,3996
679,0,3989
680,0,3988
681,0,3983
682,0,3971
683,1,3959
684,1,3958
685,0,3951
686,1,3935
687,1,3932
688,0,3925
689,1,3916
690,1,3908
691,0,3899
692,0,3881
693,0,3871
694,1,3866
695,0,3856
696,0,3846
697,1,3835
698,1,3824
699,0,3813
700,0,3803
701,0,3793
702,0,3784
703,1,3775
704,0,3767
705,0,3759
706,0,3751
707,0,3744
708,0,3737
709,1,3731
710,1,3725
711,0,3719
712,0,3713
713,0,3708
714,0,3704
715,0,3702
716,0,3699
717,0,3697
718,0,3696
719,0,3696
720,0,3696
721,0,3697
722,0,3698
723,0,3700
724,0,3702
725,1,3705
726,1,3700
727,0,3701
728,1,3703
729,1,3704
730,0,3704
731,0,3714
732,0,3712
733,0,3709
734,1,3718
735,0,3719
736,0,3725
737,0,3728
738,0,3733
739,1,3739
740,0,3738
741,0,3753
742,0,3762
743,1,3772
744,1,3775
745,1,3784
746,0,3793
747,0,3811
748,0,3823
749,0,3834
750,0,3845
751,1,3858
752,0,3860
753,0,3871
754,1,3890
755,0,3893
756,0,3905
757,0,3922
758,0,3925
759,0,3936
760,1,3955
761,1,3956
762,0,3965
763,0,3982
764,0,3992
765,1,4003
766,1,4007
767,0,4014
768,0,4027
769,0,4042
770,0,4051
771,0,4052
772,1,4060
773,0,4070
774,1,4081
775,0,4090
776,1,4092
777,0,4097
778,1,4101
779,0,4106
780,0,4109
781,1,4111
782,0,4113
783,1,4114
784,0,4114
785,1,4113
786,1,4112
787,0,4111
788,0,4109
789,0,4106
790,0,4103
791,0,4099
792,0,4094
793,0,4089
794,0,4083
795,0,4077
796,0,4070
797,0,4063
798,0,4056
799,0,4047
800,1,4038
801,0,4039
802,1,4031
803,0,4022
804,0,4006
805,0,4005
1,0,3996
2,0,3990
3,0,3986
4,0,3984
5,1,3984
6,0,3985
7,0,3987
8,0,3989
9,1,3982
10,0,3987
11,0,3984
12,0,3983
13,0,3979
14,1,3973
15,0,3972
16,0,3957
17,0,3944
18,0,3926
19,1,3904
20,0,3890
21,0,3853
22,1,3821
23,1,3797
24,0,3763
25,0,3713
26,0,3671
27,0,3621
28,0,3565
29,1,3506
30,0,3453
31,1,3376
32,0,3319
33,0,3239
34,0,3166
35,0,3088
36,0,3007
37,0,2924
38,1,2851
39,0,2770
40,1,2689
41,0,2608
42,0,2530
43,0,2453
44,0,2380
45,0,2310
46,0,2243
47,0,2179
48,1,2119
49,1,2060
50,0,2003
51,1,1952
52,1,1898
53,1,1851
54,0,1800
55,0,1758
56,0,1719
57,0,1689
58,0,1666
59,0,1649
60,0,1640
61,0,1637
62,0,1641
63,0,1651
64,0,1668
65,0,1691
66,0,1717
67,0,1746
68,1,1777
69,0,1799
70,0,1830
71,0,1872
72,0,1904
73,0,1928
74,1,1958
75,0,1989
76,0,2017
77,1,2043
78,0,2069
79,0,2089
80,0,2106
81,0,2116
82,0,2119
83,0,2115
84,0,2106
85,1,2091
86,1,2085
87,0,2067
88,0,2035
89,0,2011
90,1,1979
91,0,1957
92,1,1908
93,0,1885
94,0,1831
95,1,1788
96,0,1749
97,0,1687
98,0,1633
99,1,1573
100,0,1523
101,1,1461
102,0,1402
103,0,1329
104,0,1268
105,0,1209
106,0,1154
107,0,1091
108,0,1031
109,0,972
110,0,915
111,1,860
112,0,807
113,1,759
114,0,708
115,0,664
116,1,622
117,0,582
118,0,549
119,1,519
120,0,491
121,0,472
122,0,456
123,0,450
124,1,449
125,0,451
126,0,460
127,0,470
128,0,485
129,0,504
130,0,525
131,1,549
132,0,564
133,1,588
134,0,612
135,0,645
136,0,670
137,0,686
138,0,709
139,1,732
140,1,754
141,0,776
142,1,796
143,0,816
144,1,834
145,0,852
146,1,865
147,0,880
148,1,890
149,1,902
150,1,912
151,1,922
152,0,932
153,0,936
154,1,939
155,0,942
156,0,932
157,1,923
158,1,922
159,0,910
160,0,884
161,1,863
162,0,852
163,0,813
164,0,782
165,0,743
166,0,702
167,0,655
168,0,606
169,0,555
170,0,503
171,0,450
172,1,407
173,0,355
174,0,304
175,1,255
176,0,206
177,0,161
178,1,118
179,1,75
180,0,34
181,0,-3
182,1,-35
183,0,-67
184,0,-89
185,0,-109
186,1,-119
187,0,-134
188,0,-129
189,0,-128
190,0,-118
191,0,-103
192,0,-83
193,0,-59
194,0,-31
195,0,-1
196,0,32
197,0,67
198,0,103
199,0,140
200,0,176
201,0,205
202,1,239
203,0,274
204,0,306
205,0,336
206,0,364
207,0,390
208,0,412
209,0,432
210,0,449
211,0,462
212,0,473
213,1,480
214,0,489
215,1,488
216,0,496
217,0,491
218,0,488
219,0,479
220,0,467
221,0,451
222,1,433
223,0,425
224,1,395
225,0,387
226,1,358
227,1,347
228,1,328
229,0,312
230,1,282
231,0,274
232,0,241
233,0,219
234,1,193
235,1,176
236,0,149
237,0,114
238,0,84
239,0,56
240,0,32
241,0,6
242,1,-22
243,0,-49
244,1,-76
245,0,-102
246,0,-126
247,0,-150
248,0,-171
249,1,-190
250,1,-209
251,0,-227
252,0,-242
253,0,-255
254,1,-265
255,0,-277
256,0,-281
257,1,-286
258,0,-296
259,0,-291
260,1,-292
261,0,-296
262,0,-287
263,0,-283
264,0,-275
265,0,-266
266,0,-253
267,0,-239
268,0,-222
269,1,-203
270,0,-193
271,0,-173
272,1,-144
273,1,-133
274,0,-112
275,0,-85
276,0,-62
277,1,-39
278,0,-28
279,1,-6
280,0,15
281,1,40
282,0,62
283,0,74
284,0,94
285,0,112
286,0,129
287,0,145
288,0,160
289,1,175
290,0,189
291,0,201
292,0,214
293,1,224
294,1,235
295,0,245
296,0,253
297,0,261
298,0,266
299,0,270
300,0,272
301,0,274
302,1,274
303,0,273
304,1,271
305,0,270
306,0,267
307,0,264
308,0,261
309,1,257
310,0,252
311,0,247
312,1,241
313,1,235
314,1,230
315,0,226
316,0,219
317,0,211
318,1,205
319,0,202
320,0,200
321,0,185
322,1,184
323,1,180
324,0,174
325,0,158
326,0,151
327,0,143
328,0,135
329,0,127
330,1,118
331,0,115
332,0,111
333,1,103
334,0,96
335,0,80
336,0,71
337,0,67
338,0,64
339,1,56
340,0,49
341,0,43
342,0,36
343,0,27
344,1,15
345,0,19
346,0,13
347,0,5
348,1,-4
349,0,-2
350,0,-4
351,0,-17
352,0,-22
353,1,-28
354,1,-29
355,1,-32
356,0,-37
357,0,-43
358,1,-57
359,0,-55
360,1,-58
361,0,-63
362,1,-67
363,1,-71
364,0,-74
365,0,-77
366,1,-79
367,1,-81
368,0,-82
369,0,-83
370,0,-84
371,1,-94
372,0,-89
373,0,-92
374,0,-97
375,0,-97
376,1,-95
377,1,-93
378,0,-94
379,1,-95
380,1,-96
381,0,-96
382,0,-96
383,0,-95
384,1,-104
385,1,-97
386,0,-94
387,0,-94
388,1,-94
389,0,-94
390,0,-94
391,1,-94
392,1,-94
393,1,-94
394,0,-94
395,1,-86
396,0,-85
397,0,-89
398,1,-88
399,1,-85
400,1,-84
401,1,-83
402,0,-81
403,1,-71
404,0,-71
405,0,-71
406,0,-71
407,1,-69
408,1,-67
409,1,-64
410,0,-62
411,0,-51
412,0,-47
413,0,-50
414,0,-49
415,1,-40
416,0,-35
417,0,-38
418,0,-29
419,0,-21
420,0,-16
421,0,-10
422,1,-3
423,0,-1
424,0,0
425,0,7
426,0,22
427,0,29
428,1,36
429,0,41
430,0,43
431,1,50
432,0,60
433,0,74
434,0,82
435,0,84
436,0,89
437,1,96
438,0,103
439,0,110
440,0,116
441,1,121
442,0,126
443,0,130
444,1,136
445,0,139
446,0,143
447,0,146
448,0,149
449,0,152
450,0,154
451,0,156
452,0,163
453,1,169
454,0,168
455,1,165
456,0,169
457,0,176
458,0,183
459,0,181
460,0,179
461,1,181
462,1,184
463,1,184
464,0,185
465,0,186
466,0,186
467,0,186
468,0,186
469,0,185
470,0,183
471,0,184
472,0,189
473,0,180
474,0,178
475,1,185
476,0,178
477,1,173
478,0,171
479,0,169
480,0,165
481,1,163
482,0,165
483,0,166
484,0,159
485,0,152
486,1,148
487,0,149
488,0,148
489,1,139
490,1,131
491,0,132
492,0,131
493,1,120
494,0,118
495,1,118
496,0,116
497,0,103
498,0,96
499,0,90
500,0,83
501,0,76
502,0,68
503,1,61
504,0,62
505,0,56
506,0,41
507,0,35
508,0,27
509,0,19
510,0,10
511,0,3
512,1,-5
513,0,-7
514,0,-15
515,0,-32
516,0,-41
517,0,-50
518,0,-60
519,0,-69
520,0,-79
521,0,-80
522,1,-88
523,1,-96
524,1,-103
525,0,-110
526,0,-116
527,0,-121
528,0,-126
529,0,-130
530,0,-134
531,0,-141
532,0,-150
533,0,-144
534,0,-146
535,0,-148
536,1,-155
537,0,-156
538,0,-150
539,0,-151
540,0,-151
541,0,-159
542,0,-160
543,0,-153
544,1,-152
545,0,-154
546,0,-153
547,0,-152
548,0,-151
549,0,-150
550,0,-148
551,0,-146
552,0,-144
553,1,-140
554,1,-142
555,0,-142
556,0,-131
557,1,-129
558,0,-128
559,1,-117
560,1,-115
561,1,-113
562,0,-109
563,0,-95
564,0,-87
565,0,-79
566,0,-70
567,1,-63
568,1,-61
569,1,-51
570,0,-42
571,0,-24
572,1,-13
573,0,-11
574,0,1
575,0,12
576,1,34
577,0,38
578,1,50
579,0,64
580,0,75
581,1,88
582,0,99
583,0,108
584,0,119
585,0,130
586,0,141
587,0,153
588,0,170
589,0,172
590,1,185
591,1,193
592,0,204
593,0,213
594,1,223
595,1,232
596,0,240
597,1,248
598,1,255
599,1,263
600,0,269
601,1,275
602,0,281
603,0,285
604,0,289
605,0,293
606,0,296
607,1,298
608,1,299
609,0,300
610,1,300
611,1,300
612,0,300
613,0,300
614,1,299
615,0,299
616,0,298
617,0,297
618,0,296
619,1,295
620,0,295
621,0,292
622,0,290
623,0,288
624,1,286
625,0,285
626,0,281
627,1,279
628,0,276
629,0,273
630,0,270
631,1,266
632,0,263
633,0,258
634,0,252
635,0,246
636,1,239
637,0,232
638,0,224
639,0,216
640,0,208
641,0,199
642,0,190
643,0,180
644,0,170
645,0,160
646,0,149
647,0,138
648,0,126
649,0,114
650,1,101
651,1,95
652,1,86
653,1,74
654,0,63
655,0,43
656,0,30
657,0,19
658,0,5
659,1,-8
660,0,-14
661,0,-22
662,1,-33
663,0,-43
664,0,-51
665,0,-60
666,0,-70
667,1,-74
668,0,-81
669,1,-87
670,0,-92
671,0,-97
672,0,-101
673,1,-104
674,0,-106
675,0,-108
676,0,-108
677,1,-108
678,0,-108
679,0,-106
680,0,-104
681,0,-101
682,0,-97
683,1,-93
684,0,-92
685,1,-93
686,0,-90
687,1,-84
688,0,-78
689,0,-68
690,1,-62
691,1,-63
692,0,-59
693,1,-49
694,1,-45
695,0,-39
696,0,-24
697,1,-17
698,0,-16
699,0,-10
700,0,6
701,1,16
702,0,19
703,0,32
704,1,47
705,0,52
706,1,63
707,0,76
708,1,95
709,1,100
710,0,114
711,0,137
712,1,151
713,0,157
714,1,170
715,0,184
716,1,195
717,0,207
718,0,218
719,0,229
720,1,238
721,1,247
722,0,255
723,1,262
724,1,269
725,1,275
726,1,281
727,0,287
728,1,291
729,1,296
730,0,300
731,0,303
732,0,306
733,0,307
734,0,308
735,0,308
736,0,308
737,1,308
738,0,307
739,0,306
740,0,305
741,0,305
742,0,303
743,0,302
744,1,300
745,1,300
746,0,300
747,0,294
748,0,291
749,0,287
750,0,283
751,0,278
752,0,272
753,0,265
754,0,257
755,0,248
756,0,239
757,0,229
758,0,218
759,0,207
760,0,196
761,1,185
762,0,181
763,1,172
764,0,162
765,0,143
766,0,133
767,0,123
768,0,112
769,1,105
770,0,100
771,0,88
772,0,76
773,1,70
774,0,62
775,0,54
776,0,47
777,0,41
778,0,37
779,1,33
780,0,30
781,1,27
782,0,25
783,0,24
784,0,24
785,1,22
786,0,24
787,0,24
788,0,25
789,1,25
790,0,27
791,0,29
792,0,30
793,0,32
794,1,34
795,0,36
796,0,36
797,0,39
798,0,44
799,0,43
800,0,43
801,0,45
802,0,48
803,1,60
804,1,62
805,1,66
806,1,71
807,1,74
808,0,75
809,1,75
810,0,77
811,0,86
812,1,96
813,0,96
814,0,98
815,1,103
816,0,108
817,0,113
818,1,123
819,1,128
820,0,128
821,0,139
822,0,149
823,0,153
824,1,155
825,0,162
826,0,169
827,0,176
828,1,189
829,1,197
830,0,197
831,0,203
832,1,209
833,1,215
834,0,220
835,0,224
836,0,228
837,0,231
838,1,233
839,0,235
840,1,236
841,1,237
842,0,239
843,0,239
844,0,239
845,0,239
846,0,239
847,1,240
848,0,237
849,0,237
850,0,236
851,0,235
852,0,235
853,0,234
854,0,233
855,1,232
856,0,232
857,0,232
858,1,231
859,1,230
860,0,229
861,1,228
862,1,228
863,1,226
864,0,226
865,0,225
866,1,223
867,0,223
868,0,220
869,1,218
870,1,218
871,0,218
872,0,211
873,1,205
874,0,206
875,0,200
876,0,189
877,0,183
878,0,175
879,0,167
880,0,160
881,0,151
882,0,143
883,1,145
884,0,137
885,0,131
886,1,124
887,0,118
888,0,113
889,0,104
890,1,92
891,0,94
892,0,91
893,0,85
894,0,82
895,1,79
