0.0301,1.10149
0.0701,0.186396
0.1101,0.347191
0.1501,0.445498
0.1801,1.71197
0.2101,1.19149
0.2301,0.604915
0.2601,3.21429
0.2801,1.15
0.3001,0.875
0.3401,0.766304
0.3601,0.622222
0.3801,0.439716
0.4001,1.23469
0.4201,1.81452
0.4313,0.677686
0.4501,0.413333
0.4701,0.152439
0.4901,1.69892
0.5101,5.12
0.5201,0.639241
0.5401,0.398438
0.5601,0.178218
0.5801,0
0.6001,0
0.6001,nan
