#time (0.01s)	#simulation arm angle(deg)	#experiment arm angle(deg)
0,86.928,86.928
0.01,87.096,86.952
0.02,87.432,87.048
0.03,87.888,87.216
0.04,88.392,87.456
0.05,88.92,87.744
0.06,89.4,88.08
0.07,89.856,88.44
0.08,90.24,88.728
0.09,90.528,88.944
0.1,90.744,89.28
0.11,90.864,89.592
0.12,90.888,89.856
0.13,90.84,90.048
0.14,90.696,90.192
0.15,90.48,90.264
0.16,90.168,90.264
0.17,89.784,90.144
0.18,89.304,89.976
0.19,88.752,89.712
0.2,88.128,89.376
0.21,87.456,88.92
0.22,86.712,88.392
0.23,85.896,87.768
0.24,85.056,87.048
0.25,84.168,86.208
0.26,83.208,85.272
0.27,82.248,84.24
0.28,81.216,83.112
0.29,80.184,81.888
0.3,79.128,80.568
0.31,78.048,79.2
0.32,76.968,77.76
0.33,75.864,76.248
0.34,74.76,74.688
0.35,73.632,73.08
0.36,72.504,71.448
0.37,71.376,69.96
0.38,70.272,68.424
0.39,69.144,66.816
0.4,68.04,65.232
0.41,66.912,63.672
0.42,65.808,62.112
0.43,64.704,60.6
0.44,63.6,59.136
0.45,62.496,57.696
0.46,61.416,56.328
0.47,60.36,55.008
0.48,59.304,53.736
0.49,58.248,52.56
0.5,57.216,51.456
0.51,56.208,50.4
0.52,55.2,49.44
0.53,54.192,48.552
0.54,53.208,47.76
0.55,52.224,47.016
0.56,51.264,46.344
0.57,50.304,45.768
0.58,49.368,45.24
0.59,48.432,44.784
0.6,47.52,44.4
0.61,46.632,44.064
0.62,45.768,43.752
0.63,44.904,43.488
0.64,44.064,43.248
0.65,43.248,43.032
0.66,42.432,42.84
0.67,41.64,42.672
0.68,40.872,42.504
0.69,40.128,42.312
0.7,39.384,42.048
0.71,38.664,41.688
0.72,37.944,41.496
0.73,37.224,41.376
0.74,36.504,41.256
0.75,35.808,40.8
0.76,35.136,40.512
0.77,34.464,40.248
0.78,33.792,39.936
0.79,33.12,39.6
0.8,32.448,39.264
0.81,31.8,38.88
0.82,31.152,38.472
0.83,30.528,38.016
0.84,29.88,37.512
0.85,29.256,36.984
0.86,28.632,36.408
0.87,28.008,35.808
0.88,27.384,35.184
0.89,26.76,34.536
0.9,26.136,33.864
0.91,25.536,33.168
0.92,24.936,32.544
0.93,24.36,31.824
0.94,23.784,31.032
0.95,23.232,30.288
0.96,22.68,29.52
0.97,22.152,28.992
0.98,21.624,28.272
0.99,21.12,27.576
1,20.64,26.904
1.01,20.184,26.232
1.02,19.752,25.584
1.03,19.32,24.96
1.04,18.912,24.384
1.05,18.528,23.808
1.06,18.144,23.256
1.07,17.784,22.728
1.08,17.424,22.2
1.09,17.064,21.72
1.1,16.68,21.24
1.11,16.32,20.784
1.12,15.96,20.328
1.13,15.6,19.92
1.14,15.24,19.488
1.15,14.904,19.08
1.16,14.568,18.696
1.17,14.256,18.336
1.18,13.92,18
1.19,13.584,17.688
1.2,13.272,17.376
1.21,12.936,17.088
1.22,12.624,16.824
1.23,12.288,16.56
1.24,11.976,16.32
1.25,11.64,16.08
1.26,11.304,15.864
1.27,10.968,15.648
1.28,10.656,15.456
1.29,10.32,15.288
1.3,10.008,15.12
1.31,9.696,14.976
1.32,9.408,14.832
1.33,9.096,14.712
1.34,8.832,14.616
1.35,8.568,14.52
1.36,8.304,14.448
1.37,8.064,14.4
1.38,7.848,14.328
1.39,7.656,14.304
1.4,7.488,14.28
1.41,7.296,14.256
1.42,7.152,14.256
1.43,7.008,14.184
1.44,6.84,14.016
1.45,6.696,13.992
1.46,6.552,13.992
1.47,6.408,13.944
1.48,6.264,13.872
1.49,6.096,13.824
1.5,5.952,13.728
1.51,5.784,13.632
1.52,5.64,13.512
1.53,5.496,13.392
1.54,5.352,13.248
1.55,5.184,13.08
1.56,5.04,12.912
1.57,4.872,12.696
1.58,4.704,12.456
1.59,4.536,12.216
1.6,4.368,11.952
1.61,4.2,11.664
1.62,4.008,11.376
1.63,3.792,11.064
1.64,3.6,10.752
1.65,3.408,10.416
1.66,3.216,10.032
1.67,3.024,9.672
1.68,2.856,9.288
1.69,2.688,8.88
1.7,2.544,8.472
1.71,2.4,8.064
1.72,2.28,7.632
1.73,2.16,7.224
1.74,2.064,7.056
1.75,1.992,6.672
1.76,1.92,6.288
1.77,1.848,5.928
1.78,1.8,5.592
1.79,1.728,5.256
1.8,1.68,4.944
1.81,1.632,4.608
1.82,1.584,4.248
1.83,1.536,3.864
1.84,1.512,3.528
1.85,1.464,3.336
1.86,1.44,3.144
1.87,1.392,2.904
1.88,1.344,2.616
1.89,1.296,2.424
1.9,1.248,2.184
1.91,1.2,1.968
1.92,1.152,1.752
1.93,1.104,1.584
1.94,1.056,1.392
1.95,0.984,1.248
1.96,0.936,1.104
1.97,0.864,0.984
1.98,0.792,0.888
1.99,0.696,0.792
2,0.576,0.696
2.01,0.48,0.624
2.02,0.384,0.576
2.03,0.264,0.504
2.04,0.144,0.456
2.05,0.048,0.408
2.06,-0.024,0.384
2.07,-0.144,0.336
2.08,-0.24,0.312
2.09,-0.336,0.288
2.1,-0.432,0.216
2.11,-0.528,0.24
2.12,-0.6,0.24
2.13,-0.696,0.24
2.14,-0.768,0.24
2.15,-0.84,0.24
2.16,-0.912,0.264
2.17,-0.984,0.288
2.18,-1.032,0.312
2.19,-1.08,0.36
2.2,-1.104,0.408
2.21,-1.128,0.456
2.22,-1.128,0.528
2.23,-1.128,0.6
2.24,-1.128,0.696
2.25,-1.104,0.792
2.26,-1.104,0.912
2.27,-1.104,1.056
2.28,-1.104,1.2
2.29,-1.08,1.368
2.3,-1.08,1.536
2.31,-1.056,1.728
2.32,-1.056,1.92
2.33,-1.056,2.112
2.34,-1.056,2.328
2.35,-1.056,2.568
2.36,-1.056,2.808
2.37,-1.056,3.072
2.38,-1.056,3.336
2.39,-1.056,3.624
2.4,-1.08,3.936
2.41,-1.08,4.224
2.42,-1.104,4.488
2.43,-1.104,4.608
2.44,-1.128,4.872
2.45,-1.152,5.208
2.46,-1.176,5.568
2.47,-1.2,5.976
2.48,-1.224,6.264
2.49,-1.248,6.36
2.5,-1.272,6.504
2.51,-1.296,6.744
2.52,-1.296,6.936
2.53,-1.32,7.104
2.54,-1.32,7.272
2.55,-1.32,7.392
2.56,-1.32,7.512
2.57,-1.32,7.584
2.58,-1.296,7.632
2.59,-1.272,7.656
2.6,-1.248,7.656
2.61,-1.224,7.656
2.62,-1.2,7.632
2.63,-1.152,7.584
2.64,-1.128,7.536
2.65,-1.104,7.512
2.66,-1.056,7.44
2.67,-1.032,7.392
2.68,-1.008,7.32
2.69,-0.984,7.248
2.7,-0.96,7.176
2.71,-0.936,7.056
2.72,-0.912,6.96
2.73,-0.912,6.816
2.74,-0.888,6.672
2.75,-0.888,6.48
2.76,-0.888,6.264
2.77,-0.888,6.048
2.78,-0.888,5.784
2.79,-0.888,5.52
2.8,-0.888,5.256
2.81,-0.912,4.968
2.82,-0.912,4.848
2.83,-0.912,4.632
2.84,-0.912,4.08
2.85,-0.888,3.744
2.86,-0.888,3.504
2.87,-0.864,3.096
2.88,-0.84,2.736
2.89,-0.816,2.592
2.9,-0.792,2.28
2.91,-0.744,1.92
2.92,-0.696,1.656
2.93,-0.648,1.368
2.94,-0.6,1.104
2.95,-0.528,0.84
2.96,-0.48,0.6
2.97,-0.432,0.384
2.98,-0.36,0.168
2.99,-0.312,-0.048
3,-0.264,-0.216
3.01,-0.216,-0.408
3.02,-0.168,-0.576
3.03,-0.12,-0.84
3.04,-0.072,-1.128
3.05,-0.048,-1.104
3.06,-0.024,-1.248
3.07,0,-1.392
3.08,0,-1.512
3.09,0,-1.656
3.1,0,-1.776
3.11,0,-1.872
3.12,0,-1.944
3.13,0,-2.016
3.14,0,-2.064
3.15,0,-2.112
3.16,0,-2.16
3.17,0.024,-2.184
3.18,0.024,-2.184
3.19,0.048,-2.184
3.2,0.072,-2.184
3.21,0.096,-2.208
3.22,0.12,-2.376
3.23,0.168,-2.4
3.24,0.216,-2.232
3.25,0.288,-2.136
3.26,0.336,-2.136
3.27,0.408,-2.232
3.28,0.48,-2.328
3.29,0.528,-2.28
3.3,0.6,-2.256
3.31,0.672,-2.04
3.32,0.72,-2.016
3.33,0.792,-1.968
3.34,0.84,-1.92
3.35,0.912,-1.872
3.36,0.936,-1.8
3.37,0.984,-1.704
3.38,1.008,-1.632
3.39,1.032,-1.536
3.4,1.032,-1.44
3.41,1.032,-1.32
3.42,1.032,-1.224
3.43,1.032,-1.104
3.44,1.008,-0.96
3.45,1.008,-0.912
3.46,1.008,-0.936
3.47,1.008,-0.816
3.48,1.008,-0.432
3.49,0.984,-0.264
3.5,0.984,-0.096
3.51,0.984,0.144
3.52,0.984,0.384
3.53,1.008,0.624
3.54,1.008,0.912
3.55,1.032,1.2
3.56,1.032,1.512
3.57,1.056,1.824
3.58,1.104,2.088
3.59,1.128,2.232
3.6,1.152,2.52
3.61,1.2,2.784
3.62,1.224,3.048
3.63,1.272,3.288
3.64,1.32,3.504
3.65,1.344,3.696
3.66,1.368,3.888
3.67,1.392,4.056
3.68,1.416,4.2
3.69,1.44,4.344
3.7,1.464,4.464
3.71,1.464,4.56
3.72,1.44,4.656
3.73,1.44,4.728
3.74,1.416,4.776
3.75,1.392,4.824
3.76,1.368,4.848
3.77,1.344,4.872
3.78,1.296,4.872
3.79,1.272,4.896
3.8,1.248,4.872
3.81,1.224,4.848
3.82,1.2,4.824
3.83,1.176,4.752
3.84,1.152,4.704
3.85,1.128,4.632
3.86,1.104,4.56
3.87,1.104,4.488
3.88,1.08,4.392
3.89,1.08,4.296
3.9,1.056,4.176
3.91,1.056,4.056
3.92,1.056,3.888
3.93,1.056,3.72
3.94,1.056,3.504
3.95,1.032,3.288
3.96,1.032,3.048
3.97,1.032,2.808
3.98,1.032,2.52
3.99,1.032,2.232
4,1.008,1.92
4.01,0.984,1.584
4.02,0.96,1.272
4.03,0.936,1.056
4.04,0.912,0.864
4.05,0.864,0.408
4.06,0.816,-0.024
4.07,0.768,-0.36
4.08,0.72,-0.6
4.09,0.672,-0.816
4.1,0.6,-1.152
4.11,0.552,-1.44
4.12,0.504,-1.728
4.13,0.432,-1.992
4.14,0.384,-2.256
4.15,0.336,-2.496
4.16,0.288,-2.712
4.17,0.24,-2.928
4.18,0.192,-3.12
4.19,0.168,-3.312
4.2,0.12,-3.48
4.21,0.096,-3.624
4.22,0.072,-3.768
4.23,0.048,-3.912
4.24,0.048,-4.032
4.25,0.024,-4.152
4.26,0.024,-4.344
4.27,0,-4.632
4.28,0,-4.752
4.29,0,-4.632
4.3,0,-4.68
4.31,0,-4.752
4.32,-0.024,-4.776
4.33,-0.048,-4.776
4.34,-0.072,-4.776
4.35,-0.12,-4.776
4.36,-0.144,-4.752
4.37,-0.192,-4.728
4.38,-0.24,-4.704
4.39,-0.288,-4.728
4.4,-0.36,-4.704
4.41,-0.432,-4.608
4.42,-0.504,-4.656
4.43,-0.576,-4.632
4.44,-0.648,-4.488
4.45,-0.696,-4.44
4.46,-0.768,-4.368
4.47,-0.84,-4.32
4.48,-0.888,-4.248
4.49,-0.96,-4.152
4.5,-0.984,-4.056
4.51,-1.032,-3.96
4.52,-1.056,-3.84
4.53,-1.08,-3.696
4.54,-1.08,-3.576
4.55,-1.08,-3.408
4.56,-1.08,-3.216
4.57,-1.056,-3.024
4.58,-1.056,-2.808
4.59,-1.056,-2.592
4.6,-1.032,-2.328
4.61,-1.032,-2.064
4.62,-1.008,-1.776
4.63,-1.008,-1.464
4.64,-1.008,-1.152
4.65,-1.008,-0.816
4.66,-1.008,-0.456
4.67,-1.008,-0.072
4.68,-1.032,0.288
4.69,-1.032,0.672
4.7,-1.056,1.08
4.71,-1.104,1.464
4.72,-1.128,1.632
4.73,-1.176,1.944
4.74,-1.2,2.28
4.75,-1.248,2.568
4.76,-1.296,2.856
4.77,-1.32,3.12
4.78,-1.344,3.36
4.79,-1.392,3.576
4.8,-1.416,3.768
4.81,-1.44,3.936
4.82,-1.464,4.08
4.83,-1.488,4.2
4.84,-1.512,4.296
4.85,-1.512,4.368
4.86,-1.512,4.44
4.87,-1.512,4.464
4.88,-1.512,4.464
4.89,-1.488,4.464
4.9,-1.488,4.44
4.91,-1.464,4.392
4.92,-1.44,4.368
4.93,-1.416,4.272
4.94,-1.392,4.224
4.95,-1.344,4.152
4.96,-1.32,4.08
4.97,-1.296,4.008
4.98,-1.272,3.912
4.99,-1.272,3.792
5,-1.248,3.672
5.01,-1.224,3.504
5.02,-1.224,3.336
5.03,-1.224,3.168
5.04,-1.224,2.976
5.05,-1.224,2.784
5.06,-1.224,2.592
5.07,-1.224,2.376
5.08,-1.248,2.16
5.09,-1.248,1.944
5.1,-1.248,1.704
5.11,-1.272,1.488
