0.4805,0.913574
1.2868,0.912943
2.0836,0.911634
2.8762,0.909344
3.6611,0.906442
4.4372,0.901861
5.1962,0.896811
5.9627,0.890167
6.7278,0.883666
7.4868,0.87234
8.2137,0.86128
8.9697,0.844248
9.7211,0.821803
10.4568,0.790816
11.2047,0.741935
11.9491,0.66087
12.6969,0.440789
13.4069,24.7015
