time stamp,pendulum,angle
499,0,4460
500,0,4445
501,0,4429
502,0,4413
503,0,4396
504,0,4385
505,0,4371
506,0,4353
507,0,4339
508,0,4323
509,0,4308
510,0,4293
511,0,4278
512,0,4264
513,0,4250
514,0,4237
515,0,4224
516,0,4212
517,0,4201
518,0,4191
519,0,4181
520,0,4172
521,0,4164
522,0,4156
523,0,4149
524,0,4143
525,0,4138
526,0,4134
527,0,4131
528,0,4129
529,0,4128
530,0,4128
531,0,4129
532,0,4130
533,0,4132
534,0,4133
535,0,4135
536,0,4136
537,0,4137
538,0,4138
539,0,4140
540,0,4142
541,0,4143
542,0,4145
543,0,4147
544,0,4149
545,0,4152
546,0,4152
547,0,4156
548,0,4160
549,0,4164
550,0,4167
551,0,4167
552,0,4167
553,0,4180
554,0,4186
555,0,4192
556,0,4199
557,0,4206
558,0,4215
559,0,4224
560,0,4233
561,0,4242
562,0,4253
563,0,4264
564,0,4275
565,0,4287
566,0,4300
567,0,4312
568,0,4317
569,0,4327
570,0,4342
571,0,4358
572,0,4370
573,0,4372
574,0,4382
575,0,4392
576,0,4401
577,0,4408
578,0,4414
579,0,4421
580,0,4428
581,0,4433
582,0,4437
583,0,4442
584,0,4449
585,0,4452
586,0,4452
587,0,4455
588,0,4457
589,0,4458
590,0,4458
591,0,4458
592,0,4458
593,0,4457
594,0,4455
595,1,4454
596,0,4452
597,0,4450
598,0,4447
599,0,4444
600,0,4441
601,0,4437
602,0,4433
603,0,4428
604,0,4423
605,0,4417
606,0,4410
607,0,4403
608,0,4395
609,0,4387
610,0,4378
611,0,4368
612,0,4358
613,0,4346
614,0,4334
615,0,4321
616,0,4307
617,0,4293
618,0,4278
619,0,4263
620,0,4248
621,0,4241
622,0,4227
623,0,4213
624,0,4199
625,0,4184
626,0,4168
627,0,4152
628,0,4145
629,0,4133
630,0,4121
631,0,4109
632,0,4097
633,0,4087
634,0,4077
635,0,4067
636,0,4058
637,0,4049
638,0,4041
639,0,4033
640,0,4026
641,0,4019
642,0,4013
643,0,4008
644,0,4003
645,0,3999
646,0,3996
647,0,3993
648,0,3991
649,0,3990
650,0,3989
651,0,3989
652,0,3989
653,0,3990
654,0,3991
655,0,3992
656,0,3993
657,0,3995
658,0,3996
659,0,3997
660,0,3999
661,0,4001
662,0,4003
663,0,4006
664,0,4009
665,0,4013
666,0,4017
667,0,4022
668,0,4027
669,0,4032
670,0,4038
671,0,4045
672,0,4053
673,0,4061
674,0,4070
675,0,4080
676,0,4090
677,0,4101
678,0,4113
679,0,4125
680,0,4138
681,0,4151
682,0,4165
683,0,4180
684,0,4195
685,0,4211
686,0,4227
687,0,4237
688,0,4250
689,0,4265
690,0,4279
691,0,4292
692,0,4304
693,0,4316
694,0,4326
695,0,4336
696,0,4345
697,0,4353
698,0,4361
699,0,4368
700,0,4375
701,0,4380
702,0,4386
703,0,4391
704,1,4395
705,0,4399
706,0,4402
707,0,4405
708,0,4407
709,0,4408
710,0,4409
711,0,4409
712,0,4409
713,0,4408
714,0,4407
715,0,4406
716,0,4404
717,0,4404
718,0,4400
719,0,4397
720,0,4395
721,0,4394
722,0,4393
723,0,4384
724,0,4379
725,0,4374
726,0,4368
727,0,4361
728,0,4353
729,0,4344
730,0,4334
731,0,4324
732,0,4312
733,0,4300
734,0,4287
735,0,4274
736,0,4266
737,0,4256
738,0,4243
739,0,4231
740,0,4219
741,1,4208
742,0,4196
743,0,4184
744,0,4173
745,0,4163
746,0,4152
747,0,4142
748,0,4132
749,0,4123
750,0,4114
751,0,4106
752,0,4099
753,0,4092
754,0,4086
755,0,4080
756,0,4075
757,0,4070
758,0,4066
759,0,4062
760,0,4059
761,0,4056
762,0,4053
763,0,4051
764,0,4052
765,0,4057
766,0,4064
767,0,4074
768,0,4088
769,0,4105
770,0,4123
771,0,4141
772,0,4155
773,0,4169
774,0,4185
775,0,4198
776,0,4210
777,0,4219
778,0,4224
779,0,4226
780,0,4226
781,0,4221
782,0,4212
783,0,4199
784,0,4183
785,0,4163
786,0,4138
787,0,4109
788,0,4076
789,0,4040
790,0,4000
791,0,3956
792,0,3909
793,0,3859
794,0,3805
795,0,3747
796,0,3686
797,0,3623
798,0,3558
799,0,3490
800,0,3420
801,0,3350
802,0,3280
803,0,3216
804,0,3148
805,0,3079
806,0,3012
807,0,2946
808,0,2882
809,0,2821
810,0,2762
811,0,2706
1,0,2653
2,0,2603
3,0,2557
4,0,2513
5,0,2473
6,0,2436
7,0,2401
8,0,2370
9,0,2342
10,0,2317
11,0,2294
12,0,2275
13,0,2258
14,0,2244
15,0,2233
16,0,2224
17,0,2217
18,0,2212
19,0,2208
20,0,2206
21,0,2204
22,0,2203
23,0,2191
24,0,2188
25,0,2184
26,0,2179
27,0,2172
28,0,2165
29,0,2157
30,0,2147
31,0,2136
32,0,2124
33,0,2109
34,0,2093
35,0,2076
36,0,2057
37,0,2036
38,0,2013
39,0,1988
40,0,1962
41,0,1934
42,0,1905
43,0,1875
44,0,1844
45,0,1812
46,0,1780
47,0,1748
48,0,1725
49,0,1694
50,0,1664
51,0,1634
52,0,1605
53,0,1576
54,0,1548
55,0,1520
56,0,1492
57,0,1464
58,0,1437
59,0,1410
60,0,1383
61,0,1357
62,0,1332
63,0,1307
64,0,1282
65,0,1258
66,0,1235
67,0,1213
68,0,1193
69,0,1174
70,0,1156
71,0,1140
72,0,1124
73,0,1109
74,0,1096
75,0,1084
76,0,1072
77,0,1061
78,0,1051
79,0,1041
80,0,1032
81,0,1023
82,0,1015
83,0,1007
84,0,999
85,0,993
86,0,987
87,0,981
88,0,977
89,0,973
90,0,970
91,0,967
92,0,965
93,0,963
94,0,962
95,0,961
96,0,960
97,0,959
98,0,956
99,0,947
100,0,948
101,0,942
102,0,939
103,0,939
104,0,941
105,0,937
106,0,924
107,0,918
108,0,911
109,0,905
110,0,896
111,0,887
112,0,877
113,0,866
114,0,855
115,0,842
116,0,829
117,0,816
118,0,807
119,0,800
120,0,778
121,0,761
122,0,747
123,0,731
124,0,720
125,0,709
126,0,695
127,0,681
128,0,668
129,0,655
130,0,643
131,0,625
132,0,608
133,0,595
134,0,589
135,0,581
136,0,569
137,0,559
138,0,546
139,0,533
140,0,516
141,0,504
142,0,492
143,0,485
144,0,480
145,0,457
146,0,444
147,0,435
148,0,429
149,0,417
150,0,406
151,0,394
152,0,380
153,0,361
154,0,356
155,0,349
156,0,339
157,0,331
158,0,324
159,0,317
160,0,312
161,0,306
162,0,302
163,0,297
164,0,294
165,0,291
166,0,289
167,0,288
168,0,287
169,0,287
170,0,288
171,0,289
172,0,291
173,0,292
174,0,294
175,0,296
176,0,300
177,0,303
178,0,307
179,0,312
180,0,316
181,0,321
182,0,326
183,0,332
184,0,338
185,0,345
186,0,352
187,0,360
188,0,369
189,0,379
190,0,389
191,0,400
192,0,412
193,0,425
194,0,439
195,0,453
196,0,468
197,0,483
198,1,499
199,0,505
200,0,517
201,0,531
202,0,555
203,0,569
204,0,573
205,0,586
206,0,600
207,0,612
208,0,623
209,0,634
210,0,644
211,0,652
212,0,660
213,0,666
214,0,672
215,0,676
216,0,678
217,0,680
218,0,680
219,0,680
220,0,678
221,0,675
222,0,672
223,0,669
224,0,665
225,0,665
226,0,667
227,0,654
228,0,646
229,0,640
230,0,632
231,0,622
232,0,612
233,0,601
234,0,589
235,0,576
236,0,563
237,0,550
238,0,536
239,0,521
240,0,507
241,0,492
242,0,477
243,0,461
244,0,445
245,0,435
246,0,426
247,0,412
248,0,399
249,0,386
250,0,374
251,0,363
252,0,352
253,0,336
254,0,321
255,0,321
256,0,313
257,0,304
258,0,298
259,0,292
260,0,286
261,0,282
262,0,278
263,0,275
264,0,272
265,0,270
266,0,269
267,0,269
268,0,269
269,0,269
270,0,271
271,0,272
272,0,274
273,0,276
274,0,277
275,0,277
276,1,280
277,0,281
278,0,286
279,0,289
280,0,292
281,0,296
282,0,300
283,0,305
284,0,311
285,0,317
286,0,323
287,0,330
288,0,338
289,0,346
290,0,356
291,0,366
292,0,377
293,0,389
294,0,403
295,0,417
296,0,432
297,0,447
298,0,463
299,0,480
300,0,497
301,0,515
302,0,528
303,0,540
304,0,558
305,0,573
306,0,589
307,0,605
308,0,620
309,0,634
310,0,647
311,0,660
312,0,670
313,0,680
314,0,689
315,0,697
316,0,704
317,0,710
318,0,714
319,0,717
320,0,718
321,0,718
322,0,717
323,0,714
324,0,711
325,0,706
326,0,701
327,0,696
328,0,690
329,0,685
330,0,678
331,0,671
332,0,663
333,0,655
334,0,646
335,0,640
336,0,630
337,0,615
338,0,603
339,0,589
340,0,575
341,0,569
342,0,558
343,0,544
344,0,523
345,0,506
346,0,497
347,0,488
348,0,473
349,0,459
350,0,446
351,0,433
352,0,420
353,0,408
354,0,396
355,0,385
356,0,374
357,0,364
358,0,355
359,0,345
360,0,336
361,0,328
362,0,320
363,0,312
364,0,305
365,0,299
366,0,294
367,0,289
368,0,284
369,0,281
370,0,278
371,0,276
372,0,275
373,0,274
374,0,274
375,0,275
376,0,276
377,0,277
378,0,278
379,0,279
380,0,278
381,0,281
382,0,283
383,0,284
384,0,286
385,0,288
386,0,290
387,0,292
388,0,295
389,0,298
390,0,301
391,0,305
392,0,309
393,0,313
394,0,318
395,0,324
396,0,330
397,0,337
398,0,344
399,0,352
400,0,361
401,0,371
402,0,382
403,0,394
404,0,406
405,0,419
406,0,433
407,0,447
408,0,462
409,0,477
410,0,493
411,0,508
412,0,524
413,0,531
414,0,544
415,0,570
416,0,585
417,0,596
418,0,604
419,0,618
420,0,630
421,0,641
422,0,652
423,0,661
424,0,669
425,0,676
426,0,682
427,0,687
428,0,690
429,0,692
430,0,694
431,0,694
432,0,693
433,0,692
434,0,693
435,0,690
436,0,684
437,0,681
438,0,676
439,0,671
440,0,666
441,0,660
442,0,653
443,0,646
444,0,639
445,0,630
446,0,620
447,0,609
448,0,598
449,0,585
450,0,572
451,0,558
452,0,544
453,0,530
454,0,514
455,0,498
456,0,487
457,0,477
458,0,454
459,0,433
460,0,416
461,0,407
462,0,395
463,0,380
464,0,366
465,0,353
466,0,341
467,0,330
468,0,319
469,0,310
470,0,302
471,0,295
472,0,290
473,0,286
474,0,283
475,0,281
476,0,280
477,0,280
478,0,281
479,0,282
480,0,284
481,0,286
482,0,289
483,0,292
484,0,295
485,0,298
486,0,302
487,0,306
488,0,311
489,0,316
490,0,321
491,0,328
492,0,335
493,0,342
494,0,350
495,0,360
496,0,369
497,0,380
498,0,391
499,0,403
500,0,416
501,0,428
502,0,442
503,0,456
504,0,469
505,0,479
506,0,489
507,0,513
508,0,530
509,0,534
510,0,549
511,0,564
512,0,581
513,0,601
514,0,610
515,0,615
516,0,625
517,0,634
518,0,641
519,0,647
520,0,651
521,0,655
522,0,658
523,0,660
524,0,662
525,0,662
526,0,662
527,0,660
528,0,658
529,0,654
530,0,650
531,0,646
532,0,641
533,0,635
534,0,629
535,0,622
536,0,614
537,0,606
538,0,598
539,0,590
540,0,581
541,0,571
542,0,561
543,0,554
544,0,552
545,0,542
546,0,523
547,0,511
548,0,498
549,0,486
550,0,472
551,0,457
552,0,442
553,0,426
554,0,410
555,0,405
556,0,391
557,0,365
558,0,351
559,0,346
560,0,333
561,0,320
562,0,308
563,0,296
564,0,285
565,0,275
566,0,266
567,0,258
568,0,250
569,0,244
570,0,238
571,0,233
572,0,228
573,0,224
574,0,221
575,0,219
576,1,217
577,0,216
578,0,216
579,0,217
580,0,218
581,0,220
582,0,222
583,0,225
584,0,228
585,0,231
586,0,234
587,0,238
588,0,242
589,0,246
590,1,250
591,0,253
592,0,260
593,0,264
594,0,270
595,0,275
596,0,282
597,0,289
598,0,297
599,0,306
600,0,315
601,0,326
602,0,336
603,0,347
604,0,359
605,0,371
606,0,385
607,0,399
608,0,414
609,0,429
610,0,444
611,0,458
612,0,467
613,0,482
614,0,508
615,0,525
616,0,531
617,0,546
618,0,560
619,0,573
620,0,585
621,0,596
622,0,606
623,0,615
624,0,623
625,0,630
626,0,635
627,0,640
628,0,644
629,0,646
630,0,648
631,0,649
632,0,649
633,0,649
634,0,649
635,0,647
636,0,645
637,0,643
638,0,641
639,0,638
640,0,634
641,0,630
642,0,625
643,0,619
644,0,613
645,0,605
646,0,596
647,0,586
648,0,576
649,0,565
650,0,554
651,0,543
652,0,529
653,0,517
654,0,504
655,0,491
656,0,477
657,0,462
658,0,446
659,0,430
660,0,414
661,0,402
662,0,393
663,0,378
664,0,364
665,0,350
666,0,336
667,0,323
668,0,311
669,0,300
670,0,289
671,0,279
672,0,270
673,0,262
674,0,255
675,0,249
676,0,244
677,0,240
678,0,237
679,0,235
680,0,233
681,0,232
682,0,232
683,0,232
684,0,233
685,0,234
686,0,235
687,0,237
688,0,239
689,0,240
690,0,243
691,0,245
692,0,247
693,0,250
694,0,252
695,0,253
696,0,258
697,0,262
698,0,266
699,0,270
700,0,272
701,0,275
702,0,285
703,0,289
704,0,297
705,0,304
706,0,311
707,0,320
708,0,329
709,0,338
710,0,349
711,0,360
712,0,372
713,0,385
714,0,399
715,0,413
716,0,428
717,0,444
718,0,461
719,0,478
720,0,496
721,0,513
722,0,523
723,0,536
724,0,557
725,0,577
726,0,583
727,0,597
728,0,610
729,0,622
730,0,633
731,0,646
732,0,657
733,0,661
734,0,670
735,0,677
736,0,683
737,0,687
738,0,690
739,0,693
740,0,695
741,0,696
742,0,696
743,0,695
744,0,694
745,0,692
746,0,689
747,0,686
748,0,682
749,0,680
750,0,677
751,0,670
752,0,665
753,0,659
754,0,653
755,0,646
756,0,638
757,0,629
758,0,620
759,0,609
760,0,598
761,0,586
762,0,573
763,0,560
764,0,546
765,0,531
766,0,515
767,0,499
768,0,482
769,0,464
770,0,451
771,0,440
772,0,423
773,0,406
774,0,390
775,0,374
776,0,352
777,0,331
778,0,321
779,0,311
780,0,297
781,0,285
782,0,274
783,0,264
784,0,256
785,0,250
786,0,245
787,0,242
788,0,241
789,0,240
790,0,240
791,0,242
792,0,244
793,0,247
794,0,250
795,0,253
796,0,256
797,0,258
798,0,261
799,0,266
800,0,270
801,0,274
802,0,278
803,0,283
804,0,288
805,0,293
806,0,299
807,0,305
808,0,311
809,0,318
810,0,325
811,0,333
812,0,342
813,0,351
814,0,361
815,0,372
816,0,384
817,0,397
818,0,410
819,0,424
820,0,439
821,0,454
822,0,470
823,0,486
824,0,501
825,0,517
826,0,532
827,0,543
828,0,552
829,0,567
830,0,582
831,0,594
832,0,608
833,0,620
834,0,632
835,0,643
836,0,652
837,0,661
838,0,668
839,0,675
840,0,680
