time stamp,pendulum,angle
132,1,-11966
133,1,-12141
134,0,-12312
135,0,-12498
136,0,-12675
137,1,-12859
138,0,-13031
139,0,-13231
140,1,-13418
141,0,-13596
142,0,-13800
143,0,-13991
144,1,-14189
145,0,-14374
146,1,-14585
147,0,-14771
148,0,-14985
149,1,-15186
150,0,-15382
151,1,-15597
152,0,-15792
153,0,-16015
154,0,-16228
155,1,-16449
156,1,-16658
157,0,-16880
158,0,-17116
159,1,-17344
160,1,-17566
161,1,-17806
162,0,-18034
163,0,-18283
164,1,-18521
165,0,-18749
166,1,-18986
167,0,-19202
168,1,-19331
169,1,-19406
170,1,-19466
171,0,-19477
172,0,-19499
173,1,-19538
174,1,-19565
175,0,-19585
176,1,-19623
177,0,-19663
178,1,-19706
179,0,-19737
180,1,-19790
181,1,-19827
182,0,-19871
183,1,-19928
184,0,-19963
185,0,-19967
186,1,-19955
187,1,-19935
188,0,-19908
189,1,-19891
190,0,-19871
191,0,-19864
192,0,-19856
193,0,-19856
194,0,-19862
195,0,-19871
196,0,-19890
197,0,-19912
198,1,-19938
199,0,-19950
200,1,-19960
201,0,-19950
202,0,-19945
203,1,-19939
204,0,-19930
205,1,-19936
206,0,-19933
207,0,-19943
208,0,-19949
209,0,-19951
210,1,-19953
211,1,-19947
212,1,-19942
213,0,-19935
214,0,-19933
215,1,-19934
216,0,-19930
217,1,-19943
218,0,-19941
219,1,-19943
220,1,-19938
221,1,-19935
222,0,-19929
223,0,-19930
224,0,-19934
225,0,-19941
226,0,-19950
227,0,-19954
228,0,-19957
229,1,-19957
230,1,-19949
231,1,-19940
232,1,-19931
233,0,-19923
234,0,-19920
235,1,-19921
236,1,-19919
237,1,-19923
238,0,-19929
239,0,-19942
240,1,-19948
241,0,-19943
242,0,-19949
243,0,-19949
244,1,-19947
245,0,-19939
246,1,-19945
247,0,-19940
248,1,-19944
249,0,-19941
250,0,-19946
251,1,-19947
252,1,-19941
253,0,-19940
254,0,-19942
255,0,-19944
256,0,-19943
257,1,-19943
258,0,-19935
259,0,-19930
260,0,-19923
261,0,-19913
262,1,-19902
263,0,-19879
264,0,-19862
265,0,-19840
266,0,-19819
267,0,-19798
268,0,-19777
269,0,-19758
270,1,-19737
271,0,-19708
272,0,-19685
273,0,-19657
274,0,-19630
275,0,-19602
276,0,-19575
277,0,-19544
278,0,-19513
279,0,-19482
280,0,-19449
281,0,-19416
282,0,-19384
283,1,-19350
284,0,-19306
285,0,-19268
286,0,-19228
287,0,-19190
288,0,-19150
289,0,-19112
290,0,-19077
291,1,-19040
292,0,-19000
293,1,-18974
294,1,-18942
295,0,-18913
296,0,-18892
297,0,-18879
298,1,-18869
299,1,-18854
300,1,-18851
301,0,-18845
302,0,-18842
303,0,-18845
304,0,-18859
305,1,-18887
306,1,-18919
307,0,-18963
308,0,-19014
309,0,-19064
310,0,-19121
311,0,-19178
312,1,-19242
313,0,-19297
314,0,-19366
315,0,-19430
316,0,-19495
317,1,-19559
318,0,-19615
319,0,-19678
320,1,-19731
321,0,-19773
322,1,-19821
323,1,-19854
324,1,-19885
325,0,-19911
326,1,-19940
327,0,-19951
328,1,-19971
329,0,-19980
330,0,-20002
331,1,-20027
332,0,-20053
333,1,-20097
334,1,-20134
335,0,-20178
336,0,-20233
337,0,-20290
338,0,-20353
339,0,-20423
340,1,-20499
341,0,-20568
342,0,-20652
343,1,-20736
344,0,-20815
345,0,-20904
346,1,-20999
347,1,-21086
348,1,-21176
349,0,-21271
350,0,-21374
351,0,-21471
352,0,-21577
353,1,-21689
354,0,-21794
355,0,-21916
356,0,-22038
357,0,-22164
358,0,-22296
359,0,-22436
360,1,-22580
361,0,-22720
362,0,-22876
363,1,-23029
364,1,-23173
365,0,-23323
366,0,-23487
367,1,-23627
368,0,-23720
369,1,-23772
370,1,-23768
371,0,-23730
372,0,-23674
373,0,-23622
374,1,-23574
375,1,-23519
376,1,-23476
377,0,-23435
378,0,-23395
379,1,-23357
380,0,-23324
381,1,-23301
382,1,-23276
383,1,-23250
384,0,-23226
385,1,-23211
386,0,-23194
387,1,-23183
388,1,-23166
389,0,-23165
390,1,-23162
391,0,-23157
392,1,-23159
393,1,-23151
394,0,-23153
395,0,-23161
396,1,-23164
397,0,-23160
398,0,-23177
399,0,-23190
400,0,-23205
401,0,-23225
402,0,-23250
403,0,-23276
404,1,-23302
405,1,-23321
406,1,-23348
407,0,-23360
408,0,-23375
409,0,-23387
410,1,-23394
411,0,-23395
412,1,-23400
413,0,-23394
414,0,-23387
415,0,-23378
416,0,-23367
417,1,-23355
418,0,-23335
419,0,-23316
420,0,-23293
421,1,-23268
422,1,-23236
423,0,-23199
424,1,-23158
425,0,-23107
426,0,-23056
427,0,-23003
428,1,-22947
429,1,-22884
430,1,-22816
431,1,-22741
432,0,-22656
433,0,-22572
434,1,-22487
435,0,-22394
436,0,-22307
437,0,-22223
438,0,-22139
439,1,-22058
440,0,-21977
441,0,-21899
442,1,-21822
443,0,-21742
444,0,-21671
445,1,-21603
446,0,-21532
447,0,-21467
448,0,-21409
449,0,-21351
450,0,-21298
451,1,-21252
452,1,-21199
453,0,-21146
454,1,-21099
455,1,-21044
456,0,-20987
457,0,-20938
458,0,-20890
459,0,-20844
460,0,-20809
461,0,-20780
462,0,-20755
463,0,-20736
464,0,-20720
465,1,-20703
466,0,-20678
467,1,-20666
468,1,-20643
469,0,-20614
470,1,-20589
471,1,-20552
472,0,-20507
473,0,-20467
474,0,-20424
475,0,-20378
476,0,-20336
477,0,-20297
478,1,-20256
479,0,-20212
480,0,-20176
481,0,-20140
482,0,-20105
483,0,-20078
484,1,-20053
485,1,-20021
486,0,-19993
487,0,-19973
488,0,-19949
489,1,-19922
490,1,-19889
491,0,-19850
492,0,-19812
493,1,-19774
494,1,-19731
495,0,-19689
496,1,-19655
497,0,-19612
498,0,-19586
499,0,-19561
500,0,-19536
501,0,-19508
502,0,-19481
503,1,-19454
504,0,-19415
505,1,-19390
506,0,-19356
507,1,-19328
508,0,-19291
509,0,-19262
510,1,-19230
511,0,-19188
512,0,-19156
513,0,-19122
514,1,-19086
515,0,-19040
516,1,-19009
517,1,-18964
518,0,-18922
519,1,-18888
520,1,-18845
521,1,-18802
522,1,-18761
523,0,-18723
524,0,-18689
525,1,-18655
526,1,-18613
527,0,-18576
528,1,-18543
529,1,-18504
530,0,-18466
531,0,-18435
532,0,-18405
533,1,-18374
534,1,-18335
535,0,-18303
536,0,-18275
537,0,-18247
538,1,-18218
539,1,-18184
540,1,-18153
541,0,-18120
542,1,-18092
543,0,-18055
544,0,-18024
545,1,-17992
546,0,-17954
547,0,-17923
548,1,-17891
549,1,-17855
550,0,-17817
551,0,-17786
552,0,-17753
553,1,-17718
554,0,-17675
555,0,-17645
556,1,-17612
557,1,-17572
558,0,-17532
559,0,-17500
560,1,-17472
561,0,-17435
562,1,-17404
563,1,-17366
564,1,-17330
565,0,-17290
566,1,-17256
567,1,-17214
568,0,-17174
569,0,-17138
570,1,-17103
571,1,-17062
572,1,-17023
573,1,-16986
574,1,-16952
575,0,-16915
576,0,-16885
577,1,-16851
578,1,-16811
579,0,-16771
580,1,-16736
581,0,-16694
582,1,-16662
583,0,-16618
584,1,-16585
585,1,-16537
586,0,-16500
587,0,-16460
588,0,-16420
589,1,-16380
590,1,-16332
591,1,-16286
592,0,-16235
593,0,-16186
594,1,-16126
595,1,-16082
596,0,-16033
597,0,-15971
598,0,-15914
599,0,-15857
600,1,-15799
601,0,-15757
602,0,-15692
603,0,-15637
604,1,-15578
605,1,-15538
606,1,-15488
607,0,-15446
608,0,-15389
609,0,-15343
610,0,-15296
611,1,-15248
612,0,-15216
613,0,-15158
614,0,-15116
615,1,-15070
616,0,-15044
617,1,-14994
618,0,-14977
619,0,-14937
620,0,-14919
621,1,-14904
622,0,-14905
623,1,-14904
624,0,-14903
625,0,-14907
626,0,-14910
627,0,-14914
628,1,-14916
629,0,-14916
630,0,-14922
631,1,-14926
632,1,-14925
633,0,-14927
634,0,-14933
635,1,-14936
636,0,-14934
637,1,-14941
638,0,-14930
639,0,-14939
640,0,-14937
641,0,-14939
642,0,-14938
643,0,-14938
644,0,-14938
645,1,-14938
646,1,-14936
647,0,-14936
648,0,-14937
649,1,-14938
650,0,-14938
651,1,-14924
652,0,-14934
653,1,-14917
654,1,-14919
655,1,-14919
656,0,-14918
657,1,-14909
658,0,-14920
659,1,-14901
660,1,-14902
661,0,-14900
662,1,-14889
663,0,-14898
664,1,-14876
665,0,-14878
666,1,-14855
667,0,-14859
668,0,-14825
669,1,-14807
670,0,-14791
671,0,-14753
672,1,-14722
673,0,-14698
674,0,-14653
675,0,-14615
676,0,-14575
677,1,-14535
678,0,-14510
679,0,-14459
680,0,-14423
681,0,-14381
682,0,-14342
683,0,-14300
684,0,-14256
685,0,-14211
686,0,-14163
687,0,-14117
688,1,-14068
689,1,-14036
690,0,-13992
691,0,-13946
692,1,-13907
693,0,-13882
694,0,-13835
695,1,-13795
696,1,-13767
697,0,-13731
698,1,-13688
699,0,-13675
700,0,-13641
701,0,-13625
702,1,-13612
703,1,-13613
704,1,-13613
705,0,-13618
706,0,-13622
707,0,-13626
708,1,-13630
709,1,-13640
710,1,-13653
711,0,-13671
712,0,-13687
713,0,-13703
714,0,-13717
715,0,-13727
716,0,-13735
717,0,-13738
718,1,-13740
719,0,-13752
720,0,-13755
721,0,-13765
722,0,-13770
723,1,-13774
724,0,-13787
725,1,-13789
726,0,-13810
727,1,-13808
728,1,-13830
729,0,-13830
730,0,-13837
731,0,-13843
732,1,-13844
733,1,-13855
734,0,-13854
735,1,-13853
736,1,-13865
737,0,-13863
738,0,-13861
739,0,-13861
740,0,-13861
741,0,-13862
742,0,-13861
743,0,-13855
744,1,-13843
745,1,-13837
746,0,-13818
747,1,-13782
748,0,-13766
749,0,-13720
750,0,-13684
751,0,-13646
752,0,-13618
753,1,-13603
754,0,-13607
755,0,-13619
756,0,-13638
757,0,-13655
758,0,-13670
759,0,-13679
760,1,-13681
761,1,-13687
762,0,-13683
763,1,-13677
764,0,-13680
765,0,-13676
766,0,-13679
767,1,-13683
768,0,-13695
769,0,-13701
770,0,-13710
771,1,-13715
772,1,-13725
773,0,-13732
774,0,-13735
775,0,-13740
776,1,-13742
777,0,-13757
778,1,-13759
779,1,-13784
780,1,-13785
781,0,-13792
782,0,-13787
783,1,-13786
784,1,-13793
785,1,-13797
786,0,-13797
787,1,-13792
788,0,-13809
789,0,-13795
790,0,-13796
791,0,-13791
792,0,-13788
793,0,-13785
794,1,-13785
795,0,-13796
796,0,-13791
797,1,-13795
798,0,-13810
799,0,-13818
800,1,-13847
801,1,-13887
802,0,-13932
803,0,-13976
804,1,-14017
805,0,-14054
806,1,-14069
807,0,-14086
808,0,-14068
809,1,-14062
810,1,-14066
811,0,-14062
812,1,-14061
813,1,-14070
814,0,-14076
815,0,-14081
816,0,-14084
817,0,-14084
818,1,-14083
819,1,-14088
820,0,-14092
821,1,-14094
822,0,-14102
823,1,-14100
824,0,-14112
825,1,-14115
826,1,-14135
827,0,-14141
828,0,-14151
829,1,-14156
830,1,-14166
831,0,-14168
832,1,-14170
833,0,-14179
834,0,-14180
835,1,-14186
836,0,-14192
837,0,-14193
838,1,-14196
839,0,-14205
840,0,-14204
841,1,-14206
842,1,-14214
843,0,-14217
844,0,-14217
845,1,-14217
846,0,-14228
847,0,-14223
848,0,-14225
849,1,-14223
850,0,-14236
851,0,-14230
852,0,-14232
853,0,-14231
854,1,-14231
855,1,-14238
856,1,-14240
857,1,-14247
858,1,-14249
859,0,-14254
860,1,-14252
861,0,-14262
862,0,-14257
863,0,-14260
864,1,-14258
865,0,-14268
866,0,-14259
867,0,-14260
868,0,-14256
869,0,-14253
870,0,-14249
871,0,-14245
872,0,-14243
873,0,-14241
874,1,-14241
875,0,-14251
876,0,-14248
877,0,-14253
878,0,-14253
879,1,-14255
880,0,-14264
881,1,-14263
882,1,-14276
883,0,-14278
884,0,-14282
885,0,-14282
886,1,-14282
887,0,-14287
888,0,-14286
889,1,-14288
890,0,-14291
891,1,-14289
892,0,-14295
893,0,-14291
894,0,-14293
895,0,-14289
896,0,-14289
897,1,-14288
898,0,-14296
899,1,-14291
900,0,-14305
901,0,-14294
902,1,-14294
903,1,-14298
904,1,-14305
905,0,-14308
906,0,-14306
907,0,-14306
