time stamp,pendulum,angle
541,0,4329
542,0,4315
543,0,4294
544,0,4279
545,0,4273
546,0,4260
547,0,4243
548,0,4226
549,0,4209
550,0,4203
551,0,4191
552,0,4178
553,0,4159
554,0,4147
555,0,4143
556,0,4131
557,0,4123
558,0,4112
559,0,4103
560,0,4095
561,0,4087
562,0,4080
563,0,4075
564,0,4071
565,0,4068
566,0,4065
567,0,4064
568,0,4063
569,0,4063
570,0,4063
571,0,4064
572,0,4066
573,0,4067
574,0,4068
575,0,4070
576,0,4071
577,0,4073
578,0,4075
579,0,4077
580,0,4080
581,0,4083
582,0,4087
583,0,4091
584,0,4095
585,0,4100
586,0,4106
587,0,4111
588,0,4117
589,0,4124
590,0,4131
591,0,4138
592,0,4146
593,0,4154
594,0,4164
595,0,4174
596,0,4186
597,0,4198
598,0,4211
599,0,4224
600,0,4238
601,0,4252
602,0,4267
603,0,4283
604,0,4299
605,0,4316
606,0,4333
607,0,4350
608,0,4368
609,0,4386
610,0,4399
611,0,4412
612,0,4429
613,0,4445
614,0,4460
615,0,4475
616,0,4488
617,0,4501
618,0,4512
619,0,4522
620,0,4531
621,0,4538
622,0,4545
623,0,4549
624,0,4553
625,0,4555
626,0,4556
627,0,4556
628,0,4555
629,0,4554
630,0,4552
631,0,4549
632,0,4546
633,0,4542
634,0,4537
635,0,4532
636,0,4526
637,0,4519
638,0,4512
639,0,4504
640,0,4495
641,0,4486
642,0,4475
643,0,4464
644,0,4452
645,0,4439
646,0,4426
647,0,4412
648,0,4398
649,0,4383
650,0,4369
651,0,4356
652,0,4346
653,0,4323
654,0,4306
655,0,4290
656,0,4275
657,0,4263
658,0,4239
659,0,4220
660,0,4205
661,0,4192
662,0,4174
663,0,4157
664,0,4141
665,0,4126
666,0,4111
667,0,4096
668,0,4083
669,0,4071
670,0,4061
671,0,4051
672,0,4042
673,0,4035
674,0,4029
675,0,4024
676,0,4019
677,0,4016
678,0,4014
679,0,4012
680,0,4011
681,0,4011
682,0,4012
683,0,4014
684,0,4016
685,0,4019
686,0,4022
687,0,4025
688,0,4028
689,0,4031
690,0,4031
691,0,4031
692,0,4042
693,0,4046
694,0,4051
695,0,4052
696,0,4053
697,0,4066
698,0,4073
699,0,4079
700,0,4085
701,0,4085
702,0,4090
703,0,4102
704,0,4109
705,0,4115
706,0,4116
707,0,4118
708,0,4123
709,0,4128
710,0,4138
711,0,4146
712,0,4151
713,0,4154
714,0,4154
715,0,4168
716,0,4174
717,0,4173
718,0,4176
719,0,4180
720,0,4193
721,0,4198
722,0,4201
723,0,4199
724,0,4203
725,0,4207
726,0,4214
727,0,4222
728,0,4225
729,0,4230
730,0,4227
731,0,4228
732,0,4231
733,0,4233
734,0,4242
735,0,4246
736,0,4245
737,0,4242
738,0,4243
739,0,4254
740,0,4258
741,0,4261
742,0,4265
743,0,4262
744,0,4264
745,0,4266
746,0,4267
747,0,4268
748,0,4268
749,0,4270
750,0,4268
751,0,4266
752,0,4273
753,0,4273
754,0,4269
755,0,4266
756,0,4273
757,0,4274
758,0,4274
759,0,4272
760,0,4268
761,0,4273
762,0,4276
763,0,4273
764,0,4268
765,0,4272
766,0,4275
767,0,4271
768,0,4264
769,0,4263
770,0,4259
771,0,4256
772,0,4251
773,0,4247
774,0,4245
775,0,4246
776,0,4234
777,0,4227
778,0,4221
779,0,4215
780,0,4207
781,0,4201
782,0,4200
783,0,4193
784,0,4186
785,0,4179
786,0,4173
787,0,4167
788,0,4161
789,0,4156
790,0,4151
791,0,4146
792,0,4141
793,0,4136
794,0,4132
795,0,4128
796,0,4123
797,0,4110
798,0,4103
799,0,4104
800,0,4100
801,0,4094
802,0,4083
803,0,4073
804,0,4073
805,0,4069
806,0,4057
807,0,4047
808,0,4046
809,0,4044
810,0,4038
811,0,4032
812,0,4028
813,0,4024
814,0,4020
815,0,4016
816,0,4009
817,0,4001
818,0,4003
819,0,4002
1,0,3999
2,0,4000
3,0,4004
4,0,4011
5,0,4021
6,0,4033
7,0,4047
8,0,4062
9,0,4074
10,0,4083
11,0,4097
12,0,4110
13,0,4121
14,0,4129
15,0,4135
16,0,4138
17,0,4138
18,0,4133
19,0,4126
20,0,4115
21,0,4101
22,0,4082
23,0,4060
24,0,4034
25,0,4004
26,0,3969
27,0,3930
28,0,3887
29,0,3840
30,0,3789
31,0,3734
32,0,3677
33,0,3617
34,0,3554
35,0,3489
36,0,3422
37,0,3354
38,0,3292
39,0,3228
40,0,3161
41,0,3095
42,0,3030
43,0,2965
44,0,2902
45,0,2841
46,0,2781
47,0,2724
48,0,2669
49,0,2616
50,0,2567
51,0,2521
52,0,2477
53,0,2437
54,0,2400
55,0,2367
56,0,2336
57,0,2308
58,0,2284
59,0,2262
60,0,2243
61,0,2227
62,0,2213
63,0,2200
64,0,2189
65,0,2179
66,0,2170
67,0,2162
68,0,2155
69,0,2148
70,0,2140
71,0,2129
72,0,2114
73,0,2106
74,0,2101
75,0,2096
76,0,2077
77,0,2065
78,0,2054
79,0,2041
80,0,2027
81,0,2013
82,0,1997
83,0,1980
84,0,1961
85,0,1940
86,0,1918
87,0,1894
88,0,1869
89,0,1843
90,0,1816
91,0,1788
92,0,1759
93,0,1733
94,0,1703
95,0,1670
96,0,1639
97,0,1607
98,0,1585
99,0,1555
100,0,1526
101,0,1498
102,0,1470
103,0,1443
104,0,1417
105,0,1393
106,0,1369
107,0,1346
108,0,1324
109,0,1302
110,0,1282
111,0,1262
112,0,1243
113,0,1224
114,0,1207
115,0,1189
116,0,1172
117,0,1156
118,0,1141
119,0,1127
120,0,1114
121,0,1101
122,0,1089
123,0,1078
124,0,1067
125,0,1057
126,0,1047
127,0,1038
128,0,1029
129,0,1021
130,0,1014
131,0,1007
132,0,1001
133,0,995
134,0,990
135,0,986
136,0,982
137,0,979
138,0,977
139,0,974
140,0,973
141,0,972
142,0,971
143,0,971
144,0,968
145,0,961
146,0,960
147,0,960
148,0,958
149,0,955
150,0,953
151,0,949
152,0,945
153,0,940
154,0,935
155,0,929
156,0,922
157,0,915
158,0,906
159,0,896
160,0,886
161,0,875
162,0,863
163,0,851
164,0,838
165,0,825
166,0,811
167,0,795
168,0,780
169,0,764
170,0,747
171,0,730
172,0,713
173,0,695
174,0,678
175,0,671
176,0,655
177,0,639
178,0,624
179,0,610
180,0,596
181,0,583
182,0,569
183,0,554
184,0,538
185,0,524
186,0,516
187,0,508
188,0,498
189,0,486
190,0,478
191,0,468
192,0,459
193,0,450
194,0,443
195,0,435
196,0,429
197,0,423
198,0,418
199,0,414
200,0,410
201,0,406
202,0,403
203,0,401
204,0,398
205,0,396
206,0,394
207,0,393
208,0,391
209,0,390
210,0,389
211,0,386
212,0,387
213,0,387
214,0,387
215,0,387
216,0,387
217,0,388
218,0,389
219,0,390
220,0,392
221,0,394
222,0,396
223,0,399
224,0,402
225,0,406
226,0,410
227,0,415
228,0,421
229,0,427
230,0,434
231,0,441
232,0,449
233,0,457
234,0,465
235,0,474
236,0,484
237,0,494
238,0,505
239,0,516
240,0,528
241,0,541
242,0,553
243,0,564
244,0,569
245,0,580
246,0,594
247,0,609
248,0,626
249,0,638
250,0,642
251,0,648
252,0,658
253,0,666
254,0,673
255,0,680
256,0,685
257,0,690
258,0,693
259,0,695
260,0,696
261,0,696
262,0,696
263,0,695
264,0,693
265,0,691
266,0,690
267,0,687
268,0,685
269,0,682
270,0,679
271,0,676
272,0,671
273,0,667
274,0,661
275,0,655
276,0,647
277,0,638
278,0,629
279,0,618
280,0,607
281,0,596
282,0,584
283,0,579
284,0,570
285,0,547
286,0,533
287,0,523
288,0,506
289,0,491
290,0,485
291,0,472
292,0,457
293,0,446
294,0,434
295,0,423
296,0,412
297,0,402
298,0,393
299,0,384
300,0,375
301,0,368
302,0,360
303,0,353
304,0,342
305,0,330
306,0,331
307,0,325
308,0,319
309,0,314
310,0,308
311,0,303
312,0,299
313,0,296
314,0,293
315,0,291
316,0,289
317,0,287
318,0,286
319,0,286
320,0,286
321,0,286
322,0,285
323,0,278
324,0,277
325,0,284
326,0,288
327,0,288
328,0,284
329,0,280
330,0,282
331,0,283
332,0,292
333,0,293
334,0,295
335,0,297
336,0,299
337,0,302
338,0,306
339,0,309
340,0,313
341,0,317
342,0,322
343,0,326
344,0,331
345,0,337
346,0,339
347,0,338
348,0,343
349,0,359
350,0,366
351,0,373
352,0,383
353,0,393
354,0,403
355,0,415
356,0,427
357,0,440
358,0,453
359,0,464
360,0,470
361,0,482
362,0,493
363,0,504
364,0,514
365,0,523
366,0,531
367,0,539
368,0,546
369,0,552
370,0,558
371,0,563
372,0,567
373,0,571
374,0,574
375,0,576
376,0,578
377,0,579
378,0,580
379,0,580
380,0,581
381,0,580
382,0,579
383,0,578
384,0,575
385,0,573
386,0,570
387,0,567
388,0,564
389,0,560
390,0,556
391,0,551
392,0,546
393,0,539
394,0,532
395,0,523
396,0,514
397,0,504
398,0,494
399,0,482
400,0,470
401,0,457
402,0,443
403,0,430
404,0,421
405,0,413
406,0,394
407,0,376
408,0,362
409,0,352
410,0,343
411,0,329
412,0,317
413,0,305
414,0,294
415,0,283
416,0,273
417,0,264
418,0,255
419,0,247
420,0,239
421,0,232
422,0,226
423,0,220
424,0,214
425,0,209
426,0,204
427,0,196
428,0,184
429,0,179
430,0,184
431,0,182
432,0,179
433,0,178
434,0,178
435,0,178
436,0,178
437,0,179
438,0,180
439,0,181
440,0,180
441,0,181
442,0,185
443,0,183
444,0,184
445,0,190
446,0,192
447,0,195
448,0,197
449,0,200
450,0,204
451,0,208
452,0,212
453,0,217
454,0,223
455,0,228
456,0,235
457,0,243
458,0,251
459,0,260
460,0,269
461,0,280
462,0,291
463,0,303
464,0,316
465,0,329
466,0,343
467,0,358
468,0,374
469,0,389
470,0,405
471,0,422
472,0,438
473,0,445
474,0,458
475,0,472
476,0,484
477,0,496
478,0,507
479,0,517
480,0,526
481,0,534
482,0,541
483,0,547
484,0,552
485,0,556
486,0,559
487,0,562
488,0,563
489,0,563
490,0,563
491,0,562
492,0,560
493,0,559
494,0,555
495,0,553
496,0,550
497,0,547
498,0,544
499,0,540
500,0,535
501,0,530
502,0,523
503,0,516
504,0,509
505,0,501
506,0,493
507,0,485
508,0,476
509,0,467
510,0,458
511,0,448
512,0,439
513,0,433
514,0,429
515,0,416
516,0,399
517,0,395
518,0,390
519,0,380
520,0,360
521,0,349
522,0,337
523,0,326
524,0,319
525,0,310
526,0,298
527,0,287
528,0,276
529,0,265
530,0,254
531,0,245
532,0,236
533,0,227
534,0,218
535,0,210
536,0,201
537,0,193
538,0,186
539,0,179
540,0,173
541,0,167
542,0,162
543,0,158
544,0,154
545,0,151
546,0,149
547,0,147
548,0,146
549,0,145
550,0,144
551,0,143
552,0,143
553,0,143
554,0,143
555,0,143
556,0,144
557,0,145
558,0,146
559,0,146
560,0,149
561,0,151
562,0,154
563,0,156
564,0,160
565,0,164
566,0,169
567,0,174
568,0,181
569,0,188
570,0,195
571,0,203
572,0,210
573,0,219
574,0,228
575,0,238
576,0,249
577,0,260
578,0,272
579,0,285
580,0,298
581,0,313
582,0,328
583,0,343
584,0,359
585,0,376
586,0,393
587,0,406
588,0,416
589,0,433
590,0,453
591,0,476
592,0,485
593,0,497
594,0,511
595,0,524
596,0,536
597,0,546
598,0,555
599,0,563
600,0,570
601,0,576
602,0,580
603,0,584
604,0,586
605,0,588
606,0,589
607,0,589
608,0,588
609,0,586
610,0,584
611,0,581
612,0,578
613,0,574
614,0,570
615,0,565
616,0,560
617,0,554
618,0,548
619,0,541
620,0,534
621,0,526
622,0,518
623,0,508
624,0,498
625,0,487
626,0,477
627,0,465
628,0,453
629,0,446
630,0,440
631,0,420
632,0,404
633,0,396
634,0,388
635,0,375
636,0,364
637,0,352
638,0,341
639,0,330
640,0,320
641,0,311
642,0,302
643,0,294
644,0,286
645,0,279
646,0,272
647,0,266
648,0,260
649,0,250
650,0,239
651,0,242
652,0,238
653,0,225
654,0,219
655,0,225
656,0,221
657,0,218
658,0,215
659,0,213
660,0,211
661,0,204
662,0,196
663,0,197
664,0,199
665,0,197
666,0,195
667,0,194
668,0,194
669,0,194
670,0,195
671,0,194
672,0,190
673,0,189
674,0,199
675,0,203
676,0,203
677,0,208
678,0,212
679,0,216
680,0,220
681,0,221
682,0,221
683,0,226
684,0,236
685,0,242
686,0,249
687,0,256
688,0,264
689,0,273
690,0,282
691,0,292
692,0,303
693,0,314
694,0,326
695,0,338
696,0,351
697,0,365
698,0,379
699,0,394
700,0,408
701,0,423
702,0,438
703,0,452
704,0,458
705,0,472
706,0,485
707,0,498
708,0,510
709,0,522
710,0,532
711,0,542
712,0,550
713,0,557
714,0,564
715,0,570
716,0,575
717,0,579
718,0,582
719,0,584
720,0,586
721,0,586
722,0,586
723,0,586
724,0,585
725,0,584
726,0,582
727,0,580
728,0,577
729,0,573
730,0,569
731,0,565
732,0,560
733,0,555
734,0,550
735,0,544
736,0,538
737,0,531
738,0,523
739,0,516
740,0,507
741,0,498
742,0,487
743,0,477
744,0,466
745,0,455
746,0,443
747,0,431
748,0,418
749,0,406
750,0,393
751,0,380
752,0,367
753,0,353
754,0,338
755,0,324
756,0,319
757,0,307
758,0,283
759,0,271
760,0,267
761,0,256
762,0,243
763,0,233
764,0,222
765,0,213
766,0,202
767,0,193
768,0,184
769,0,176
770,0,169
771,0,163
772,0,158
773,0,153
774,0,150
775,0,148
776,0,146
777,0,145
778,0,145
779,0,145
780,0,146
781,0,147
782,0,149
783,0,151
784,0,154
785,0,156
786,0,159
787,0,162
788,0,166
789,0,170
790,0,175
791,0,180
792,0,184
793,0,190
794,0,196
795,0,202
796,0,209
797,0,216
798,0,224
799,0,233
800,0,243
801,0,254
802,0,266
803,0,279
804,0,293
805,0,308
806,0,325
807,0,343
808,0,362
809,0,380
810,0,396
811,0,409
812,0,437
813,0,453
814,0,465
815,0,482
816,0,498
817,0,512
818,0,526
819,0,538
820,0,550
821,0,560
822,0,570
823,0,578
824,0,586
825,0,592
826,0,598
827,0,602
828,0,606
829,0,608
830,0,609
831,0,609
832,0,608
833,0,606
834,0,604
835,0,600
836,0,597
837,0,593
838,0,589
839,0,585
840,0,585
841,0,586
842,0,575
843,0,566
844,0,561
845,0,554
846,0,548
847,0,542
848,0,537
849,0,538
850,0,533
851,0,515
852,0,508
853,0,500
854,0,491
855,0,482
856,0,472
857,0,466
858,0,462
859,0,444
860,0,430
861,0,430
862,0,420
863,0,410
864,0,402
865,0,391
866,0,374
867,0,363
868,0,359
869,0,353
870,0,344
871,0,334
872,0,327
873,0,319
874,0,309
875,0,305
876,0,299
877,0,293
878,0,287
879,0,281
880,0,277
881,0,272
