time stamp,pendulum,angle
175,0,261
176,0,243
177,0,220
178,0,198
179,0,179
180,0,163
181,0,150
182,0,126
183,0,105
184,0,95
185,0,80
186,0,66
187,0,54
188,0,43
189,0,34
190,0,27
191,0,21
192,0,16
193,0,12
194,0,10
195,0,9
196,0,8
197,0,8
198,0,9
199,1,10
200,1,11
201,0,11
202,0,15
203,0,18
204,1,21
205,0,22
206,0,27
207,0,32
208,0,36
209,1,42
210,1,44
211,0,46
212,0,60
213,0,68
214,0,69
215,0,74
216,0,82
217,0,92
218,0,104
219,0,103
220,0,109
221,0,115
222,0,120
223,0,124
224,0,128
225,0,131
226,1,133
227,0,134
228,0,135
229,0,135
230,0,134
231,0,134
232,0,133
233,0,131
234,0,130
235,0,130
236,0,131
237,0,127
238,0,126
239,1,125
240,0,123
241,1,122
242,0,120
243,0,118
244,1,117
245,0,117
246,0,114
247,0,111
248,0,109
249,0,106
250,1,103
251,0,104
252,0,97
253,0,92
254,0,88
255,0,82
256,0,78
257,0,70
258,0,67
259,0,60
260,0,51
261,0,43
262,0,35
263,0,27
264,0,18
265,0,17
266,0,11
267,0,-6
268,0,-14
269,0,-19
270,0,-23
271,0,-30
272,0,-42
273,1,-55
274,0,-54
275,1,-61
276,0,-67
277,0,-82
278,1,-90
279,0,-87
280,0,-93
281,0,-109
282,0,-116
283,1,-125
284,0,-127
285,0,-131
286,0,-148
287,0,-158
288,0,-167
289,0,-174
290,0,-178
291,0,-198
292,0,-209
293,0,-216
294,0,-223
295,0,-235
296,0,-255
297,0,-267
298,0,-271
299,0,-280
300,0,-291
301,1,-299
302,0,-308
303,0,-314
304,0,-320
305,0,-325
306,1,-329
307,0,-332
308,0,-333
309,0,-333
310,0,-333
311,0,-331
312,0,-328
313,0,-325
314,0,-321
315,0,-316
316,1,-311
317,0,-309
318,0,-309
319,0,-304
320,0,-290
321,0,-280
322,1,-273
323,0,-270
324,0,-264
325,0,-247
326,0,-242
327,0,-237
328,0,-225
329,0,-210
330,0,-198
331,0,-187
332,0,-174
333,0,-161
334,0,-157
335,0,-145
336,0,-128
337,0,-113
338,0,-101
339,0,-95
340,1,-84
341,0,-73
342,0,-61
343,0,-49
344,0,-38
345,0,-28
346,0,-18
347,0,-9
348,0,-1
349,0,6
350,0,12
351,0,17
352,0,21
353,0,24
354,0,26
355,0,27
356,0,27
357,0,27
358,0,26
359,0,25
360,0,24
361,1,23
362,0,24
363,0,24
364,0,19
365,0,18
366,0,19
367,0,23
368,1,21
369,0,20
370,0,11
371,0,8
372,0,6
373,0,1
374,0,-4
375,0,-9
376,0,-14
377,0,-20
378,0,-25
379,0,-30
380,0,-30
381,1,-33
382,0,-37
383,0,-47
384,0,-56
385,0,-62
386,0,-70
387,0,-77
388,0,-86
389,0,-95
390,0,-104
391,1,-114
392,0,-117
393,0,-124
394,0,-141
395,1,-152
396,0,-154
397,0,-161
398,0,-179
399,0,-183
400,0,-189
401,1,-201
402,0,-208
403,0,-216
404,0,-232
405,0,-242
406,0,-253
407,0,-259
408,0,-268
409,0,-279
410,0,-296
411,0,-311
412,0,-314
413,0,-323
414,0,-331
415,0,-338
416,0,-344
417,0,-349
418,0,-353
419,1,-357
420,0,-360
421,0,-368
422,0,-375
423,1,-373
424,0,-373
425,0,-374
426,0,-375
427,0,-375
428,0,-375
429,1,-374
430,0,-373
431,1,-371
432,0,-372
433,0,-376
434,0,-374
435,0,-362
436,0,-358
437,0,-352
438,0,-346
439,0,-339
440,0,-331
441,0,-322
442,0,-316
443,0,-313
444,0,-294
445,0,-283
446,0,-274
447,0,-268
448,0,-257
449,0,-245
450,0,-233
451,0,-215
452,0,-201
453,0,-198
454,0,-186
455,0,-169
456,0,-154
457,0,-151
458,1,-141
459,0,-131
460,1,-122
461,0,-113
462,0,-105
463,0,-97
464,0,-89
465,0,-82
466,1,-76
467,0,-69
468,0,-63
469,0,-57
470,0,-51
471,0,-45
472,0,-40
473,0,-32
474,0,-21
475,0,-14
476,0,-17
477,0,-13
478,0,-9
479,0,-6
480,0,-3
481,0,-1
482,0,1
483,0,2
484,0,3
485,0,3
486,0,3
487,0,2
488,0,2
489,0,2
490,0,2
491,0,-1
492,0,-1
493,0,-2
494,0,-2
495,0,0
496,0,0
497,0,-5
498,0,-5
499,0,-6
500,0,-7
501,1,-9
502,0,-6
503,0,-9
504,0,-13
505,0,-15
506,0,-18
507,0,-18
508,0,-17
509,0,-22
510,0,-31
511,0,-28
512,0,-29
513,0,-40
514,0,-45
515,0,-50
516,0,-55
517,0,-61
518,0,-67
519,1,-74
520,0,-73
521,0,-78
522,0,-93
523,1,-101
524,0,-99
525,0,-105
526,0,-121
527,0,-126
528,0,-136
529,0,-144
530,1,-154
531,0,-156
532,0,-164
533,1,-182
534,0,-182
535,0,-190
536,0,-208
537,0,-217
538,0,-229
539,0,-240
540,0,-253
541,0,-266
542,0,-280
543,0,-294
544,0,-299
545,0,-311
546,1,-327
547,0,-334
548,0,-344
549,0,-353
550,0,-370
551,0,-381
552,0,-384
553,0,-389
554,0,-398
555,0,-405
556,0,-412
557,0,-417
558,0,-422
559,0,-426
560,0,-429
561,0,-430
562,0,-431
563,0,-431
564,0,-430
565,0,-429
566,1,-426
567,0,-426
568,0,-426
569,0,-419
570,1,-416
571,0,-418
572,0,-413
573,0,-402
574,0,-400
575,0,-390
576,0,-384
577,0,-376
578,0,-368
579,0,-359
580,0,-349
581,0,-338
582,0,-326
583,0,-314
584,0,-301
585,0,-288
586,1,-274
587,0,-269
588,0,-256
589,0,-235
590,0,-219
591,0,-204
592,0,-189
593,0,-178
594,0,-166
595,0,-151
596,0,-137
597,0,-123
598,0,-110
599,0,-97
600,0,-84
601,0,-72
602,0,-60
603,0,-49
604,0,-38
605,1,-27
606,0,-17
607,0,-7
608,0,2
609,0,11
610,0,18
611,0,26
612,0,32
613,0,37
614,0,42
615,0,46
616,0,49
617,0,51
618,0,54
619,0,55
620,0,56
621,0,57
622,0,57
623,0,56
624,0,56
625,0,59
626,0,63
627,0,56
628,0,53
629,0,52
630,0,49
631,0,47
632,0,45
633,0,43
634,0,40
635,0,39
636,0,36
637,0,33
638,0,30
639,0,27
640,0,24
641,0,20
642,0,15
643,0,11
644,0,6
645,0,0
646,0,-5
647,0,-12
648,0,-18
649,0,-25
650,0,-32
651,0,-40
652,0,-48
653,0,-56
654,0,-64
655,0,-73
656,0,-82
657,0,-90
658,0,-100
659,0,-110
660,0,-119
661,0,-130
662,0,-140
663,0,-151
664,1,-162
665,0,-167
666,0,-174
667,0,-193
668,0,-204
669,0,-214
670,0,-225
671,0,-236
672,0,-247
673,0,-258
674,0,-269
675,1,-271
676,0,-285
677,0,-292
678,0,-302
679,0,-311
680,0,-318
681,0,-325
682,0,-330
683,0,-334
684,0,-337
685,0,-338
686,1,-338
687,0,-338
688,0,-337
689,0,-336
690,0,-334
691,0,-331
692,0,-327
693,0,-322
694,0,-317
695,0,-312
696,0,-305
697,0,-298
698,0,-291
699,0,-283
700,1,-275
701,0,-274
702,0,-269
703,0,-259
704,0,-245
705,0,-235
706,0,-226
707,0,-216
708,0,-205
709,0,-194
710,0,-182
711,0,-176
712,0,-170
713,1,-160
714,0,-150
715,0,-141
716,0,-132
717,0,-123
718,0,-107
719,0,-95
720,0,-92
721,0,-84
722,0,-74
723,0,-65
724,0,-55
725,0,-46
726,0,-38
727,0,-29
728,0,-17
729,0,-4
730,0,-4
731,0,4
732,0,10
733,0,17
734,0,23
735,0,28
736,0,33
737,0,37
738,0,40
739,0,43
740,0,45
741,0,46
742,0,47
743,0,48
744,0,48
745,1,48
746,0,48
747,0,53
748,0,58
749,0,49
750,0,49
751,0,49
752,0,48
753,0,50
754,0,56
755,1,56
756,0,54
757,0,46
758,0,46
759,1,45
760,1,46
761,1,46
762,0,45
763,0,40
764,0,39
765,0,37
766,0,34
767,0,31
768,0,28
769,0,24
770,0,20
771,1,15
772,0,16
773,0,15
774,0,3
775,0,-4
776,0,-9
777,0,-16
778,0,-20
779,0,-21
780,0,-35
781,1,-42
782,0,-40
783,0,-45
784,1,-60
785,0,-57
786,0,-62
787,0,-77
788,0,-83
789,0,-92
790,0,-100
791,0,-110
792,0,-120
793,0,-132
794,0,-145
795,1,-158
796,0,-164
797,0,-176
798,0,-199
799,0,-214
800,0,-229
801,0,-245
802,0,-254
803,0,-266
804,0,-280
805,0,-292
806,0,-304
807,0,-315
808,0,-325
809,0,-334
810,0,-341
811,0,-347
812,1,-352
813,0,-357
814,0,-359
815,0,-361
816,1,-361
817,0,-361
818,1,-359
819,0,-358
820,0,-354
821,0,-351
822,0,-346
823,0,-341
824,0,-334
825,0,-327
826,0,-320
827,0,-311
828,0,-302
829,0,-293
830,0,-289
831,0,-282
832,0,-264
833,1,-252
834,0,-251
835,0,-240
836,0,-229
837,1,-209
838,0,-208
839,0,-197
840,0,-182
841,0,-166
842,1,-154
843,0,-150
844,0,-139
845,0,-128
846,0,-117
847,0,-107
848,0,-97
849,0,-88
850,0,-78
851,0,-68
852,0,-51
853,0,-39
854,0,-36
855,0,-27
856,0,-17
857,0,-8
858,0,0
859,0,8
860,0,16
861,0,22
862,0,28
863,0,34
864,0,39
865,0,44
866,0,47
867,0,51
868,0,54
869,0,56
870,0,58
871,0,60
872,0,62
873,0,63
874,0,65
875,0,70
876,0,77
877,0,75
878,0,71
879,0,73
880,0,74
881,0,74
882,0,74
883,0,74
884,0,74
885,0,74
886,0,73
887,0,72
888,0,71
889,0,70
890,1,69
891,0,71
892,1,70
893,0,70
894,0,64
895,1,63
896,0,64
897,0,59
898,0,56
899,0,52
900,0,48
901,0,42
902,0,37
903,0,30
904,0,24
905,0,17
906,0,10
907,1,2
908,0,2
909,0,-3
910,0,-18
911,0,-27
912,0,-36
913,0,-44
914,1,-53
915,0,-53
916,0,-61
917,0,-77
918,0,-86
919,0,-96
920,0,-107
921,1,-119
922,0,-123
923,0,-133
924,0,-153
925,0,-158
926,0,-167
927,0,-185
928,0,-199
929,0,-210
930,0,-222
931,1,-228
932,0,-237
933,0,-253
934,0,-270
