time stamp,pendulum,angle
540,0,3888
541,0,3894
542,0,3900
543,0,3906
544,0,3915
545,0,3926
546,0,3920
547,0,3923
548,0,3927
549,0,3933
550,0,3940
551,0,3942
552,1,3944
553,1,3944
554,1,3944
555,1,3944
556,0,3944
557,1,3944
558,1,3945
559,0,3945
560,0,3945
561,0,3952
562,1,3955
563,0,3955
564,0,3944
565,1,3942
566,0,3947
567,0,3947
568,0,3944
569,0,3936
570,0,3927
571,0,3923
572,0,3917
573,0,3921
574,0,3916
575,0,3900
576,0,3894
577,0,3887
578,1,3879
579,1,3876
580,1,3871
581,0,3864
582,1,3845
583,0,3846
584,1,3838
585,0,3830
586,0,3818
587,1,3802
588,1,3804
589,0,3794
590,0,3785
591,0,3764
592,0,3752
593,0,3751
594,0,3741
595,1,3730
596,0,3720
597,0,3712
598,0,3703
599,0,3695
600,0,3688
601,0,3681
602,0,3675
603,0,3670
604,1,3666
605,1,3662
606,0,3657
607,0,3654
608,1,3651
609,0,3647
610,0,3644
611,0,3642
612,0,3640
613,1,3638
614,0,3637
615,0,3635
616,0,3634
617,1,3633
618,0,3632
619,0,3632
620,0,3632
621,0,3632
622,0,3632
623,0,3634
624,1,3636
625,0,3635
626,0,3639
627,1,3642
628,0,3641
629,0,3647
630,0,3651
631,0,3655
632,0,3661
633,1,3667
634,1,3670
635,0,3670
636,1,3680
637,0,3684
638,0,3690
639,0,3700
640,0,3707
641,0,3714
642,0,3722
643,0,3731
644,1,3740
645,0,3740
646,0,3747
647,0,3762
648,0,3775
649,0,3785
650,0,3796
651,1,3808
652,0,3814
653,0,3820
654,0,3841
655,0,3854
656,1,3865
657,0,3872
658,1,3879
659,0,3890
660,1,3901
661,0,3910
662,0,3918
663,0,3926
664,0,3943
665,0,3954
666,0,3961
667,0,3964
668,0,3973
669,0,3984
670,0,3998
671,0,4008
672,1,4007
673,0,4016
674,0,4021
675,0,4027
676,1,4030
677,0,4033
678,0,4034
679,0,4034
680,0,4033
681,0,4030
682,0,4027
683,0,4022
684,0,4017
685,0,4012
686,0,4005
687,0,3998
688,0,3992
689,0,3993
690,0,3986
691,0,3969
692,0,3960
693,0,3950
694,0,3940
695,0,3930
696,1,3919
697,0,3916
698,0,3907
699,0,3887
700,0,3872
701,1,3859
702,1,3851
703,0,3839
704,0,3825
705,1,3812
706,0,3798
707,0,3784
708,1,3770
709,0,3756
710,1,3743
711,0,3730
712,0,3718
713,1,3706
714,1,3694
715,0,3683
716,0,3672
717,0,3662
718,0,3653
719,0,3644
720,1,3637
721,1,3629
722,1,3622
723,0,3614
724,0,3607
725,0,3601
726,0,3595
727,0,3591
728,0,3588
729,0,3585
730,0,3584
731,0,3584
732,0,3584
733,0,3584
734,1,3586
735,0,3585
736,0,3588
737,0,3589
738,1,3590
739,1,3589
740,0,3589
741,0,3594
742,0,3596
743,0,3599
744,0,3602
745,0,3606
746,1,3611
747,0,3611
748,0,3610
749,0,3624
750,1,3630
751,0,3629
752,1,3632
753,1,3638
754,0,3643
755,0,3660
756,0,3666
757,0,3675
758,0,3682
759,0,3692
760,0,3701
761,0,3712
762,1,3723
763,0,3726
764,0,3735
765,0,3755
766,0,3768
767,0,3779
768,1,3792
769,0,3798
770,0,3806
771,1,3817
772,1,3827
773,0,3837
774,0,3847
775,0,3859
776,1,3875
777,0,3875
778,0,3881
779,0,3889
780,0,3899
781,0,3912
782,0,3919
783,0,3926
784,0,3929
785,1,3929
786,0,3936
787,0,3950
788,1,3956
789,0,3959
790,0,3960
791,1,3966
792,0,3975
793,0,3984
794,0,3980
795,0,3983
796,0,3986
797,1,3987
798,1,3989
799,1,3990
800,0,3990
801,1,3990
802,0,3990
803,1,3989
804,1,3991
805,0,3991
806,0,3984
807,0,3981
808,0,3981
809,0,3983
810,1,3980
811,0,3976
812,0,3969
813,0,3959
814,0,3963
815,0,3960
816,0,3949
817,0,3939
818,0,3933
1,0,3925
2,1,3931
3,0,3923
4,0,3925
5,0,3925
6,0,3929
7,0,3934
8,0,3941
9,0,3948
10,0,3950
11,0,3951
12,0,3956
13,0,3960
14,0,3962
15,0,3962
16,0,3960
17,0,3955
18,0,3948
19,1,3938
20,0,3938
21,0,3914
22,1,3896
23,1,3888
24,1,3869
25,0,3849
26,0,3813
27,1,3786
28,1,3766
29,0,3734
30,0,3685
31,0,3644
32,0,3597
33,1,3543
34,0,3498
35,0,3426
36,0,3363
37,0,3292
38,0,3215
39,0,3132
40,0,3044
41,0,2951
42,0,2853
43,0,2752
44,1,2647
45,0,2553
46,0,2448
47,0,2345
48,0,2243
49,1,2143
50,0,2044
51,0,1949
52,0,1858
53,0,1773
54,0,1696
55,0,1627
56,0,1563
57,0,1508
58,0,1460
59,0,1420
60,1,1388
61,0,1355
62,1,1336
63,0,1303
64,0,1296
65,0,1283
66,0,1279
67,0,1279
68,0,1287
69,0,1300
70,1,1318
71,0,1327
72,1,1360
73,0,1369
74,0,1401
75,0,1424
76,0,1451
77,0,1476
78,1,1501
79,0,1525
80,1,1546
81,1,1573
82,0,1597
83,1,1619
84,1,1642
85,0,1662
86,0,1680
87,0,1694
88,0,1702
89,0,1704
90,0,1701
91,0,1692
92,0,1677
93,0,1657
94,0,1632
95,0,1603
96,0,1570
97,0,1534
98,0,1496
99,0,1455
100,0,1412
101,1,1366
102,0,1330
103,1,1285
104,1,1240
105,0,1195
106,0,1141
107,0,1094
108,0,1048
109,0,1011
110,0,968
111,0,925
112,0,885
113,1,847
114,1,809
115,1,774
116,0,738
117,0,704
118,0,673
119,0,647
120,0,623
121,0,602
122,1,585
123,0,568
124,0,557
125,0,547
126,0,541
127,1,539
128,0,537
129,0,539
130,0,543
131,0,549
132,0,557
133,0,567
134,1,578
135,1,585
136,1,592
137,0,602
138,0,622
139,1,635
140,0,640
141,0,649
142,0,661
143,1,670
144,0,681
145,0,689
146,0,697
147,0,704
148,0,709
149,0,712
150,0,713
151,0,713
152,0,711
153,0,707
154,1,703
155,0,702
156,1,693
157,1,693
158,0,689
159,0,673
160,1,667
161,0,667
162,0,659
163,0,639
164,1,629
165,0,626
166,0,611
167,1,593
168,0,590
169,0,575
170,1,551
171,0,547
172,0,523
173,0,507
174,0,487
175,0,468
176,0,446
177,1,423
178,0,408
179,0,386
180,0,352
181,0,328
182,0,303
183,0,277
184,0,251
185,0,224
186,0,197
187,0,170
188,0,153
189,0,128
190,0,104
191,0,82
192,1,61
193,0,42
194,0,24
195,0,8
196,0,-6
197,0,-17
198,1,-26
199,0,-34
200,0,-40
201,0,-44
202,1,-46
203,0,-47
204,0,-47
205,0,-45
206,0,-42
207,1,-38
208,0,-34
209,0,-29
210,0,-23
211,1,-16
212,0,-10
213,0,-8
214,0,-5
215,0,4
216,0,9
217,0,16
218,1,23
219,0,29
220,0,38
221,0,50
222,0,49
223,0,53
224,0,58
225,1,62
226,1,66
227,0,69
228,0,72
229,0,75
230,0,78
231,0,80
232,1,82
233,0,83
234,0,84
235,0,85
236,0,85
237,0,85
238,1,84
239,0,84
240,1,86
241,1,86
242,0,84
243,0,83
244,0,83
245,0,83
246,0,91
247,1,93
248,0,91
249,0,86
250,0,90
251,0,88
252,0,89
253,0,89
254,0,89
255,1,88
256,0,90
257,0,87
258,0,85
259,0,83
260,0,80
261,1,78
262,0,79
263,0,81
264,1,73
265,0,71
266,1,71
267,1,72
268,0,70
269,0,60
270,0,57
271,1,54
272,0,56
273,1,56
274,0,54
275,0,41
276,0,36
277,0,31
278,0,26
279,0,20
280,0,14
281,0,11
282,0,11
283,0,-3
284,0,-10
285,0,-10
286,0,-14
287,1,-20
288,0,-24
289,0,-32
290,0,-43
291,0,-42
292,0,-43
293,1,-56
294,0,-53
295,0,-56
296,1,-68
297,1,-65
298,0,-68
299,0,-80
300,0,-86
301,1,-92
302,0,-90
303,0,-96
304,0,-110
305,0,-120
306,1,-127
307,1,-132
308,0,-137
309,0,-156
310,0,-164
311,0,-177
312,0,-179
313,0,-190
314,0,-211
315,1,-223
316,0,-228
317,0,-238
318,0,-250
319,0,-261
320,0,-272
321,0,-281
322,0,-290
323,1,-299
324,0,-307
325,0,-313
326,1,-319
327,0,-324
328,0,-329
329,0,-332
330,1,-334
331,0,-336
332,0,-337
333,0,-337
334,0,-337
335,1,-336
336,1,-335
337,0,-335
338,0,-336
339,1,-333
340,1,-330
341,0,-328
342,0,-324
343,0,-323
344,0,-318
345,0,-317
346,0,-311
347,0,-306
348,0,-301
349,0,-295
350,0,-288
351,0,-280
352,0,-273
353,0,-265
354,0,-256
355,0,-247
356,0,-236
357,0,-225
358,0,-213
359,0,-200
360,0,-186
361,0,-171
362,0,-156
363,0,-141
364,1,-125
365,0,-117
366,0,-104
367,0,-89
368,0,-65
369,0,-49
370,0,-37
371,1,-25
372,0,-4
373,0,9
374,1,25
375,0,40
376,0,53
377,0,66
378,0,77
379,0,86
380,0,94
381,1,101
382,1,107
383,0,113
384,0,117
385,0,119
386,0,121
387,0,121
388,0,119
389,0,117
390,0,114
391,0,111
392,0,107
393,0,102
394,0,97
395,0,91
396,0,85
397,0,78
398,0,71
399,0,63
400,0,55
401,0,47
402,0,39
403,0,30
404,0,22
405,0,14
406,0,5
407,0,-1
408,0,-2
409,0,-20
410,0,-28
411,0,-28
412,0,-36
413,0,-44
414,1,-52
415,0,-58
416,0,-67
417,0,-74
418,0,-75
419,0,-81
420,0,-86
421,0,-89
422,0,-92
423,0,-95
424,0,-97
425,0,-99
426,1,-103
427,1,-105
428,1,-102
429,0,-102
430,0,-107
431,0,-111
432,0,-111
433,1,-106
434,0,-104
435,1,-104
436,1,-104
437,0,-104
438,0,-103
439,0,-102
440,1,-100
441,0,-101
442,0,-101
443,1,-97
444,0,-94
445,1,-89
446,0,-88
447,0,-83
448,0,-79
449,0,-75
450,1,-69
451,0,-65
452,1,-63
453,1,-59
454,1,-52
455,0,-44
456,0,-31
457,0,-23
458,0,-16
459,1,-7
460,0,-1
461,0,0
462,0,8
463,0,16
464,0,33
465,0,42
466,0,50
467,0,54
468,1,64
469,1,74
470,0,84
471,1,94
472,0,103
473,0,112
474,0,123
475,0,130
476,0,139
477,1,147
478,0,154
479,0,161
480,1,167
481,0,172
482,0,177
483,0,181
484,1,184
485,0,187
486,0,189
487,0,190
488,0,192
489,0,193
490,0,194
491,1,194
492,1,194
493,0,194
494,0,193
495,0,193
496,0,191
497,0,190
498,0,189
499,0,189
500,0,187
501,0,191
502,0,195
503,0,194
504,0,190
505,0,187
506,1,188
507,0,188
508,1,188
509,0,187
510,0,192
511,0,196
512,1,188
513,0,188
514,1,188
515,0,188
516,0,188
517,0,188
518,1,188
519,1,187
520,0,187
521,1,192
522,0,191
523,1,184
524,1,184
525,0,182
526,0,180
527,0,179
528,0,177
529,0,176
530,0,176
531,0,176
532,0,176
533,0,176
534,0,176
535,1,169
536,1,168
537,1,167
538,1,166
539,1,164
540,0,163
541,0,162
542,1,160
543,0,158
544,0,156
545,0,154
546,0,151
547,0,153
548,0,156
549,0,147
550,0,143
551,0,141
552,0,139
553,0,136
554,0,135
555,0,136
556,0,135
557,1,135
558,0,135
559,1,127
560,0,126
561,0,124
562,0,121
563,0,119
564,0,117
565,0,115
566,0,113
567,0,111
568,0,109
569,1,107
570,0,109
571,1,112
572,1,110
573,0,110
574,0,105
575,0,99
576,0,99
577,0,97
578,0,99
579,0,103
580,0,103
581,0,102
582,1,102
583,0,102
584,0,92
585,0,91
586,0,94
587,0,96
588,0,95
589,0,94
590,0,94
591,0,94
592,0,86
593,0,84
594,0,87
595,1,91
596,0,89
597,0,84
598,0,79
599,0,79
600,0,87
601,0,88
602,0,88
603,1,83
604,1,85
605,0,87
606,0,87
607,0,88
608,0,89
609,1,90
610,1,91
611,1,91
612,0,92
613,1,92
614,0,93
615,1,93
616,0,93
617,1,93
618,0,93
619,0,92
620,0,95
621,0,99
622,0,100
623,0,93
624,0,91
625,0,90
626,1,91
627,0,93
628,0,96
629,0,92
630,1,85
631,0,90
632,0,92
633,0,84
634,0,80
635,0,83
636,0,85
637,0,83
638,1,77
639,0,75
640,1,80
641,0,79
642,0,80
643,0,80
644,1,80
645,0,80
646,1,77
647,0,78
648,0,81
649,0,73
650,1,73
651,1,77
652,0,77
653,0,72
654,0,71
655,0,78
656,0,79
657,0,70
658,0,71
659,0,69
660,0,69
661,1,68
662,0,72
663,0,76
664,0,75
665,1,66
666,0,67
667,0,64
668,0,64
669,0,63
670,0,62
671,1,61
672,0,64
673,0,68
674,0,67
675,0,59
676,0,57
677,1,56
678,0,59
679,0,59
680,1,52
681,0,56
682,1,57
683,0,56
684,0,51
685,0,46
686,0,44
687,0,42
688,1,40
689,0,42
690,0,43
691,0,32
692,0,28
693,0,24
694,0,20
695,0,15
696,1,10
697,0,12
698,0,11
699,0,8
700,0,5
701,1,-5
702,1,-2
703,0,-2
704,0,-13
705,0,-17
706,0,-20
707,0,-16
708,0,-17
709,0,-20
710,0,-22
711,0,-32
712,0,-36
713,1,-36
714,0,-34
715,0,-37
716,0,-44
717,0,-52
718,0,-52
719,0,-49
720,0,-56
721,1,-63
722,0,-59
723,1,-59
724,0,-61
725,0,-71
726,0,-74
727,0,-73
728,1,-71
729,0,-74
730,1,-86
731,0,-79
732,0,-81
733,1,-85
734,0,-84
735,0,-84
736,0,-94
737,0,-96
738,0,-98
739,0,-101
740,1,-98
741,1,-99
742,0,-100
743,1,-107
744,1,-110
745,1,-107
746,0,-108
747,0,-109
748,0,-120
749,1,-123
750,0,-121
751,0,-120
752,0,-130
753,0,-135
754,0,-130
755,0,-132
756,0,-141
757,0,-147
758,0,-144
759,0,-143
760,0,-145
761,1,-148
762,0,-148
763,0,-149
764,0,-153
765,0,-158
766,1,-152
767,1,-153
768,0,-151
769,1,-150
770,0,-151
771,0,-156
772,0,-158
773,1,-156
774,1,-157
775,0,-156
776,1,-156
777,0,-156
778,0,-156
779,0,-156
780,1,-156
781,0,-156
782,0,-157
783,0,-156
784,0,-156
785,0,-155
786,0,-155
787,0,-154
788,1,-149
789,0,-145
790,0,-153
791,0,-153
792,0,-143
793,0,-141
794,0,-140
795,1,-145
796,0,-141
797,1,-133
798,1,-133
799,0,-133
800,0,-131
801,0,-127
802,1,-120
803,0,-115
804,0,-117
805,0,-115
806,0,-112
807,0,-100
808,1,-95
809,0,-95
810,1,-95
811,0,-88
812,0,-76
813,1,-72
814,0,-72
815,0,-68
816,0,-53
817,0,-46
818,0,-39
819,1,-30
820,0,-22
821,0,-13
822,0,-6
823,0,-5
824,0,2
825,0,15
826,1,26
827,0,29
828,0,32
829,0,38
830,0,43
831,0,49
832,0,53
833,0,57
834,1,60
835,0,64
836,0,67
837,0,69
838,0,71
839,0,73
840,0,75
841,0,75
842,0,75
843,0,76
844,0,76
845,0,75
846,1,75
847,0,75
848,0,73
849,1,77
850,0,76
851,0,70
852,0,72
853,0,75
854,0,77
855,1,77
856,0,76
857,0,69
858,0,75
859,1,78
860,0,76
861,0,70
862,0,75
863,0,80
864,1,72
865,1,73
866,0,73
867,0,72
868,0,72
869,0,72
870,0,71
871,1,73
872,0,73
873,0,69
874,0,68
875,0,67
876,0,65
877,0,64
878,1,62
879,0,64
880,0,67
881,1,58
882,1,59
883,0,60
884,0,54
885,0,51
886,0,49
887,0,50
888,0,53
889,0,42
890,0,38
891,0,35
892,1,36
893,0,35
894,0,31
895,1,27
896,0,24
897,0,19
898,0,9
899,1,6
900,0,10
901,0,10
902,0,7
903,0,-4
904,0,-8
905,0,-13
906,1,-16
907,1,-13
908,1,-17
909,0,-21
910,0,-29
911,1,-37
912,0,-32
913,1,-35
914,0,-38
915,0,-50
916,0,-55
917,0,-60
918,0,-65
919,0,-69
920,1,-76
921,0,-76
922,0,-79
923,1,-93
924,0,-89
925,1,-93
926,0,-97
927,0,-110
928,1,-116
929,0,-115
930,0,-119
931,0,-128
